"TABSCHEMA","TABNAME","INDNAME","UNIQUERULE","INDEXTYPE"
MAXIMO  ,METERGROUP,GROUPNAME,U,REG 
MAXIMO  ,METERGROUP,SQL251206163736300,P,REG 
MAXIMO  ,METERINGROUP,METERINGROUP_NDX1,U,REG 
MAXIMO  ,METERINGROUP,SQL251206163736420,P,REG 
MAXIMO  ,METERREADING,METERREADING_NDX1,U,REG 
MAXIMO  ,METERREADING,METERREADING_NDX2,D,REG 
MAXIMO  ,METERREADING,METERREADING_NDX3,D,REG 
MAXIMO  ,METERREADING,MXESUPGRADEINDEX0,D,REG 
MAXIMO  ,METERREADING,SQL251206163736550,P,REG 
MAXIMO  ,MFMAILCFG,MFMAILCFG_NDX1,U,REG 
MAXIMO  ,MFMAILCFG,MFMAILCFG_NDX3,D,REG 
MAXIMO  ,MFMAILCFG,MFMAILCFG_NDX4,D,REG 
MAXIMO  ,MFMAILCFG,MFMAILCFG_NDX5,D,REG 
MAXIMO  ,MFMAILCFG,MFMAILCFG_NDX6,D,REG 
MAXIMO  ,MFMAILCFG,SQL251206163736680,P,REG 
MAXIMO  ,MFMAILST,SQL251206163736790,P,REG 
MAXIMO  ,MFMAILSTCFG,MFMAILSTCFG_NDX1,U,REG 
MAXIMO  ,MFMAILSTCFG,SQL251206163736920,P,REG 
MAXIMO  ,MFMAILSTVALCFG,MFMAILSTVALCF_NDX1,U,REG 
MAXIMO  ,MFMAILSTVALCFG,MFMAISTVALCFG_NDX1,U,REG 
MAXIMO  ,MFMAILSTVALCFG,MFMAISTVALCFG_NDX2,U,REG 
MAXIMO  ,MFMAILSTVALCFG,SQL251206163737030,P,REG 
MAXIMO  ,MFMAILTRACK,SQL251206163737170,P,REG 
MAXIMO  ,MFMAILWF,SQL251206163737290,P,REG 
MAXIMO  ,MFMAILWFNODECFG,MFMAILWFNODEC_NDX1,U,REG 
MAXIMO  ,MFMAILWFNODECFG,SQL251206163737410,P,REG 
MAXIMO  ,MFMAILWFVALCFG,MFMAILWFVALCF_NDX1,U,REG 
MAXIMO  ,MFMAILWFVALCFG,MFMAILWFVC_NDX,U,REG 
MAXIMO  ,MFMAILWFVALCFG,SQL251206163737530,P,REG 
MAXIMO  ,MOBILEDB,SQL251206163737720,P,REG 
MAXIMO  ,MOBILEDBCROPAR,SQL251206163737840,P,REG 
MAXIMO  ,MODAVAIL,MODAVAIL_NDX1,D,REG 
MAXIMO  ,MODAVAIL,SQL251206163737980,P,REG 
MAXIMO  ,MR,MR_NDX1,U,REG 
MAXIMO  ,MR,SQL251206163738110,P,REG 
MAXIMO  ,MRCOST,MRCOST_NDX1,U,REG 
MAXIMO  ,MRCOST,SQL251206163738260,P,REG 
MAXIMO  ,MRLINE,MRLINE_NDX1,U,REG 
MAXIMO  ,MRLINE,MRLINE_NDX2,U,REG 
MAXIMO  ,MRLINE,MRLINE_NDX3,D,REG 
MAXIMO  ,MRLINE,SQL251206163738410,P,REG 
MAXIMO  ,MRSTATUS,MRSTATUS_NDX1,U,REG 
MAXIMO  ,MRSTATUS,MRSTATUS_NDX2,D,REG 
MAXIMO  ,MRSTATUS,SQL251206163738530,P,REG 
MAXIMO  ,MSGHUBPROVIDER,MSGHUBPROVIDE_NDX3,U,REG 
MAXIMO  ,MSGHUBPROVIDER,SQL251206163738650,P,REG 
MAXIMO  ,MSGHUBPROVIDERCFG,MSGHUBPROVIDE_NDX5,U,REG 
MAXIMO  ,MSGHUBPROVIDERCFG,SQL251206163738770,P,REG 
MAXIMO  ,MSGHUBPROVIDERTYPE,MSGHUBPROVIDE_NDX1,U,REG 
MAXIMO  ,MSGHUBPROVIDERTYPE,SQL251206163738890,P,REG 
MAXIMO  ,MULTIASSETLOCCI,MULTIASSETLOCC_NDX,D,REG 
MAXIMO  ,MULTIASSETLOCCI,MULTIASSETLOC_NDX3,D,REG 
MAXIMO  ,MULTIASSETLOCCI,MULTIASSETLOC_NDX4,D,REG 
MAXIMO  ,MULTIASSETLOCCI,SQL251206163739140,P,REG 
MAXIMO  ,MULTIASSETLOCCIPR,SQL251206163739260,P,REG 
MAXIMO  ,MXCOLLAB,MXCOLLAB_NDX1,U,REG 
MAXIMO  ,MXCOLLAB,SQL251206163739380,P,REG 
MAXIMO  ,MXCOLLABREF,MXCOLLABREF_NDX,U,REG 
MAXIMO  ,MXCOLLABREF,SQL251206163739490,P,REG 
MAXIMO  ,MXIN_INTER_TRANS,IN_INTER_TRANS_NDX,D,REG 
MAXIMO  ,MXODMAPP,MXODMAPP_NDX1,U,REG 
MAXIMO  ,MXODMAPP,SQL251206163739680,P,REG 
MAXIMO  ,MXODMAPPPKG,MXODMAPPPKG_NDX1,U,REG 
MAXIMO  ,MXODMAPPPKG,SQL251206163739870,P,REG 
MAXIMO  ,MXOUT_INTER_TRANS,MXOUT_INTER_NDX2,D,REG 
MAXIMO  ,MXOUT_INTER_TRANS,UT_INTER_TRANS_NDX,D,REG 
MAXIMO  ,MXTOUR,MXTOUR_NDX1,U,REG 
MAXIMO  ,MXTOUR,SQL251206163740140,P,REG 
MAXIMO  ,NAMEDUSERS,NAMEDUSERS_NDX1,D,REG 
MAXIMO  ,NAMEDUSERS,SQL251206163740260,P,REG 
MAXIMO  ,NONWORKTIME,NONWORKTIME_NDX1,U,REG 
MAXIMO  ,NONWORKTIME,SQL251206163740380,P,REG 
MAXIMO  ,NOTFMSGTEMPLATE,NOTFMSGTEMPLA_NDX1,U,REG 
MAXIMO  ,NOTFMSGTEMPLATE,SQL251206163740510,P,REG 
MAXIMO  ,NUMERICDOMAIN,NUMERICDOMAIN_NDX1,U,REG 
MAXIMO  ,NUMERICDOMAIN,NUMERICDOMAIN_NDX2,U,REG 
MAXIMO  ,NUMERICDOMAIN,SQL251206163740630,P,REG 
MAXIMO  ,NUMRANGEDOMAIN,NUMRANGEDOM_NDX1,U,REG 
MAXIMO  ,NUMRANGEDOMAIN,SQL251206163740760,P,REG 
MAXIMO  ,OBJECTAPPAUTH,OBJECTAPPAUTH_NDX1,U,REG 
MAXIMO  ,OBJECTAPPAUTH,SQL251206163740890,P,REG 
MAXIMO  ,OBJECTFORMULA,OBJECTFORMULA_NDX1,U,REG 
MAXIMO  ,OBJECTFORMULA,SQL251206163741010,P,REG 
MAXIMO  ,OBJECTFORMULACOND,OBJECTFORMULA_NDX2,U,REG 
MAXIMO  ,OBJECTFORMULACOND,SQL251206163741140,P,REG 
MAXIMO  ,OMP,GUID,U,REG 
MAXIMO  ,OMP,OMP_INDEX_NAME,D,REG 
MAXIMO  ,OMP,SQL251206163741340,P,REG 
MAXIMO  ,OMPCIRLN,OMPCIRLN_NDX1,U,REG 
MAXIMO  ,OMPCIRLN,OMPCIRLN_NDX2,D,REG 
MAXIMO  ,OMPCIRLN,SQL251206163741470,P,REG 
MAXIMO  ,OMPIMLMORLN,OMPIMLMORLN_NDX1,U,REG 
MAXIMO  ,OMPIMLMORLN,SQL251206163741590,P,REG 
MAXIMO  ,OMPIMRLN,OMPIMRLN_NDX1,U,REG 
MAXIMO  ,OMPIMRLN,SQL251206163741710,P,REG 
MAXIMO  ,OOG_ABOWNERHIST,SQL251206163741840,P,REG 
MAXIMO  ,OOG_ALERT,OOG_ALERT_NDX3,U,REG 
MAXIMO  ,OOG_ALERT,SQL251206163741970,P,REG 
MAXIMO  ,OOG_ALERTLABOR,OOG_ALERTLABOR_NDX2,D,REG 
MAXIMO  ,OOG_ALERTLABOR,SQL251206163742090,P,REG 
MAXIMO  ,OOG_ALERTMATERIAL,OOG_ALERTMATERIAL_NDX2,D,REG 
MAXIMO  ,OOG_ALERTMATERIAL,SQL251206163742200,P,REG 
MAXIMO  ,OOG_ALERTMULTASSETLOC,OOG_ALERTMULTASSETLOC_NDX2,D,REG 
MAXIMO  ,OOG_ALERTMULTASSETLOC,SQL251206163742340,P,REG 
MAXIMO  ,OOG_ALERTSERVICE,OOG_ALERTSERVICE_NDX2,D,REG 
MAXIMO  ,OOG_ALERTSERVICE,SQL251206163742460,P,REG 
MAXIMO  ,OOG_ALERTSTATUS,OOG_ALERTSTATUS_NDX2,D,REG 
MAXIMO  ,OOG_ALERTSTATUS,SQL251206163742590,P,REG 
MAXIMO  ,OOG_ALERTTASK,OOG_ALERTTASK_NDX3,U,REG 
MAXIMO  ,OOG_ALERTTASK,SQL251206163742710,P,REG 
MAXIMO  ,OOG_ASSETCOUNTER,SQL251206163742840,P,REG 
MAXIMO  ,OOG_ATT_DL_IN_IFACE,TT_DL_IN_IFACE_NDX,D,REG 
MAXIMO  ,OOG_BACKLOADLINE,SQL251206163743070,P,REG 
MAXIMO  ,OOG_CARGOMAN,OOG_CARGOMAN_NDX2,U,REG 
MAXIMO  ,OOG_CARGOMAN,OOG_CARGOMAN_NDX3,D,REG 
MAXIMO  ,OOG_CARGOMAN,OOG_CARGOMAN_NDX4,D,REG 
MAXIMO  ,OOG_CARGOMAN,OOG_CARGOMAN_NDX5,D,REG 
MAXIMO  ,OOG_CARGOMAN,OOG_CARGOMAN_NDX6,D,REG 
MAXIMO  ,OOG_CARGOMAN,SQL251206163743200,P,REG 
MAXIMO  ,OOG_CARGOMANLINE,OOG_CARGOMANLINE_NDX2,U,REG 
MAXIMO  ,OOG_CARGOMANLINE,OOG_CARGOMANLINE_NDX3,D,REG 
MAXIMO  ,OOG_CARGOMANLINE,SQL251206163743340,P,REG 
MAXIMO  ,OOG_CMBSTATUS,SQL251206163743480,P,REG 
MAXIMO  ,OOG_CMDISCREPANCY,OOG_CMDISCREPANCY_NDX2,D,REG 
MAXIMO  ,OOG_CMDISCREPANCY,OOG_CMDISCREPANCY_NDX3,D,REG 
MAXIMO  ,OOG_CMDISCREPANCY,SQL251206163743620,P,REG 
MAXIMO  ,OOG_CMLINE,OOG_CMLINE_NDX4,D,REG 
MAXIMO  ,OOG_CMLINE,SQL251206163743760,P,REG 
MAXIMO  ,OOG_COMP_CTRL,SQL251206163743890,P,REG 
MAXIMO  ,OOG_CONJUNTOITENS,SQL251206163744020,P,REG 
MAXIMO  ,OOG_CONTRACTAUTH,OOG_CONTRACTAUTH_NDX2,U,REG 
MAXIMO  ,OOG_CONTRACTAUTH,SQL251206163744140,P,REG 
MAXIMO  ,OOG_COTACAO,SQL251206163744280,P,REG 
MAXIMO  ,OOG_CRITERIAAUDIT,SQL251206163744400,P,REG 
MAXIMO  ,OOG_CUSTOS,SQL251206163744530,P,REG 
MAXIMO  ,OOG_DISCREPANCY,OOG_DISCREPANCY_NDX2,U,REG 
MAXIMO  ,OOG_DISCREPANCY,SQL251206163744650,P,REG 
MAXIMO  ,OOG_DISCREPANCYHEADER,OOG_DISCREPANCYHEADER_NDX1,U,REG 
MAXIMO  ,OOG_DISCREPANCYHEADER,OOG_DISCREPANCYHEADER_NDX3,D,REG 
MAXIMO  ,OOG_DISCREPANCYHEADER,SQL251206163744780,P,REG 
MAXIMO  ,OOG_DLK_DLG_IFACE,DLK_DLG_IFACE_NDX,D,REG 
MAXIMO  ,OOG_DLK_IA_IFACE,G_DLK_IA_IFACE_NDX,D,REG 
MAXIMO  ,OOG_DLK_KLASSMAT_IFACE,KLASSMAT_IFACE_NDX,D,REG 
MAXIMO  ,OOG_DL_SPARE_AST_,DL_SPARE_AST__NDX,D,REG 
MAXIMO  ,OOG_DL_SPARE_TMPL,DL_SPARE_TMPL_NDX,D,REG 
MAXIMO  ,OOG_DOCRELATED,SQL251206163745340,P,REG 
MAXIMO  ,OOG_DRAKE,OOG_DRAKE_NDX2,U,REG 
MAXIMO  ,OOG_DRAKE,SQL251206163745460,P,REG 
MAXIMO  ,OOG_FMECATEAM,SQL251206163745580,P,REG 
MAXIMO  ,OOG_GROUPTEAM,OOG_GROUPTEAM_NDX2,U,REG 
MAXIMO  ,OOG_GROUPTEAM,SQL251206163745700,P,REG 
MAXIMO  ,OOG_ITENS_WO,SQL251206163745820,P,REG 
MAXIMO  ,OOG_JOBCLASSXTYPE,SQL251206163745940,P,REG 
MAXIMO  ,OOG_MANIFEST,OOG_MANIFEST_NDX2,U,REG 
MAXIMO  ,OOG_MANIFEST,OOG_MANIFEST_NDX4,D,REG 
MAXIMO  ,OOG_MANIFEST,SQL251206163746070,P,REG 
MAXIMO  ,OOG_MANIFESTBACKLOAD,SQL251206163746200,P,REG 
MAXIMO  ,OOG_MEETWORKTEAM,SQL251206163746330,P,REG 
MAXIMO  ,OOG_MEMOSTATUSLOG,OOG_MEMOSTATUSLOG_NDX2,U,REG 
MAXIMO  ,OOG_MEMOSTATUSLOG,SQL251206163746450,P,REG 
MAXIMO  ,OOG_MOCDETAIL,SQL251206163746580,P,REG 
MAXIMO  ,OOG_MOCQUESTIONS,SQL251206163746710,P,REG 
MAXIMO  ,OOG_ORGEXP,OOG_ORGEXP_NDX2,U,REG 
MAXIMO  ,OOG_ORGEXP,SQL251206163746830,P,REG 
MAXIMO  ,OOG_PERSONGROUPTEAM,SQL251206163746940,P,REG 
MAXIMO  ,OOG_PM_DL_IN_IFACE,PM_DL_IN_IFACE_NDX,D,REG 
MAXIMO  ,OOG_PRLINE_TEMP,SQL251206163747150,P,REG 
MAXIMO  ,OOG_PROPOSAL,SQL251206163747260,P,REG 
MAXIMO  ,OOG_PRTRKMXPR,OOG_PRTRKMXPR_NDX2,U,REG 
MAXIMO  ,OOG_PRTRKMXPR,SQL251206163747380,P,REG 
MAXIMO  ,OOG_PRTRKOACM,OOG_PRTRKOACM_NDX2,U,REG 
MAXIMO  ,OOG_PRTRKOACM,SQL251206163747520,P,REG 
MAXIMO  ,OOG_PRTRKOAIMP,OOG_PRTRKOAIMP_NDX2,U,REG 
MAXIMO  ,OOG_PRTRKOAIMP,SQL251206163747650,P,REG 
MAXIMO  ,OOG_PRTRKOAINV,OOG_PRTRKOAINV_NDX2,U,REG 
MAXIMO  ,OOG_PRTRKOAINV,SQL251206163747780,P,REG 
MAXIMO  ,OOG_PRTRKOAPO,OOG_PRTRKOAPO_NDX2,U,REG 
MAXIMO  ,OOG_PRTRKOAPO,SQL251206163747920,P,REG 
MAXIMO  ,OOG_PRTRKOAPOCLONE,OOG_PRTRKOAPOCLONE_NDX2,U,REG 
MAXIMO  ,OOG_PRTRKOAPOCLONE,SQL251206163748040,P,REG 
MAXIMO  ,OOG_PRTRKOAPR,OOG_PRTRKOAPR_NDX2,U,REG 
MAXIMO  ,OOG_PRTRKOAPR,SQL251206163748170,P,REG 
MAXIMO  ,OOG_PRTRKOARECEIPT,OOG_PRTRKOARECEIPT_NDX2,U,REG 
MAXIMO  ,OOG_PRTRKOARECEIPT,SQL251206163748290,P,REG 
MAXIMO  ,OOG_PRTRKOARFQ,OOG_PRTRKOARFQ_NDX2,U,REG 
MAXIMO  ,OOG_PRTRKOARFQ,SQL251206163748410,P,REG 
MAXIMO  ,OOG_PTVIEWER,SQL251206163748590,P,REG 
MAXIMO  ,OOG_PTWRELATEDRISKS,SQL251206163748700,P,REG 
MAXIMO  ,OOG_QUADRAKE,SQL251206163748830,P,REG 
MAXIMO  ,OOG_RELATEDRECORD,SQL251206163748950,P,REG 
MAXIMO  ,OOG_RES_AB,SQL251206163749070,P,REG 
MAXIMO  ,OOG_ROT_DL_IN_IFACE,OT_DL_IN_IFACE_NDX,D,REG 
MAXIMO  ,OOG_RSK_PNL_ALERTS,SQL251206163749250,P,REG 
MAXIMO  ,OOG_RSK_PNL_CLASSIFICATIONS,SQL251206163749380,P,REG 
MAXIMO  ,OOG_RSK_PNL_ENRGY,SQL251206163749500,P,REG 
MAXIMO  ,OOG_RSK_PNL_MITIGATIONS,SQL251206163749630,P,REG 
MAXIMO  ,OOG_SIMOOPS,SQL251206163749750,P,REG 
MAXIMO  ,OOG_SITUATION,SQL251206163749890,P,REG 
MAXIMO  ,OOG_SV_LINE,SQL251206163750020,P,REG 
MAXIMO  ,OOG_TEMPLATE_SITE,OOG_TEMPLATE_SITE_NDX,U,REG 
MAXIMO  ,OOG_TEMPLATE_SITE,SQL251206163750150,P,REG 
MAXIMO  ,OOG_TPEXP,OOG_TPEXP_NDX2,U,REG 
MAXIMO  ,OOG_TPEXP,SQL251206163750270,P,REG 
MAXIMO  ,OOG_TRAINING,OOG_TRAINING_NDX2,U,REG 
MAXIMO  ,OOG_TRAINING,SQL251206163750400,P,REG 
MAXIMO  ,OOG_TRAJETO,OOG_TRAJETO_NDX4,D,REG 
MAXIMO  ,OOG_TRAJETO,SQL251206163750520,P,REG 
MAXIMO  ,OOG_TUTOR,SQL251206163750650,P,REG 
MAXIMO  ,OOG_TUTOR_CHECKLIST,SQL251206163750790,P,REG 
MAXIMO  ,OOG_TUTOR_HISTORY,SQL251206163750910,P,REG 
MAXIMO  ,OOG_WORKTYPE,SQL251206163751030,P,REG 
MAXIMO  ,ORGANIZATION,ORGANIZATION_NDX,U,REG 
MAXIMO  ,ORGANIZATION,SQL251206163751170,P,REG 
MAXIMO  ,OSACCESSLOG,OSACCESSLOG_NDX1,U,REG 
MAXIMO  ,OSACCESSLOG,SQL251206163751290,P,REG 
MAXIMO  ,OSEVENT,OSEVENT_NDX1,U,REG 
MAXIMO  ,OSEVENT,SQL251206163751430,P,REG 
MAXIMO  ,OSEVENTCONDITION,OSEVENTCONDIT_NDX1,U,REG 
MAXIMO  ,OSEVENTCONDITION,SQL251206163751610,P,REG 
MAXIMO  ,OSLCBUSRES,OSLCBUSRES_NDX1,U,REG 
MAXIMO  ,OSLCBUSRES,SQL251206163751890,P,REG 
MAXIMO  ,OSLCCOMMONPROPS,OSLCCOMMONPRO_NDX1,U,REG 
MAXIMO  ,OSLCCOMMONPROPS,SQL251206163752070,P,REG 
MAXIMO  ,OSLCDOMAIN,OSLCDOMAIN_NDX1,U,REG 
MAXIMO  ,OSLCDOMAIN,SQL251206163752260,P,REG 
MAXIMO  ,OSLCERRORMAP,OSLCERRORMAP_NDX1,U,REG 
MAXIMO  ,OSLCERRORMAP,SQL251206163752390,P,REG 
MAXIMO  ,OSLCEXTMEDIATYPE,OSLCEXTMEDIAT_NDX1,U,REG 
MAXIMO  ,OSLCEXTMEDIATYPE,SQL251206163752510,P,REG 
MAXIMO  ,OSLCINTERACTION,OSLCINTERACTI_NDX1,U,REG 
MAXIMO  ,OSLCINTERACTION,SQL251206163752650,P,REG 
MAXIMO  ,OSLCINTGROUP,OSLCINTGROUP_NDX1,U,REG 
MAXIMO  ,OSLCINTGROUP,SQL251206163752780,P,REG 
MAXIMO  ,OSLCINTGRPAPPMENU,OSLCINTGRPAPP_NDX2,U,REG 
MAXIMO  ,OSLCINTGRPAPPMENU,SQL251206163752910,P,REG 
MAXIMO  ,OSLCINTGRPAPPS,OSLCINTGRPAPP_NDX1,U,REG 
MAXIMO  ,OSLCINTGRPAPPS,SQL251206163753040,P,REG 
MAXIMO  ,OSLCINTGRPMEMBERS,OSLCINTGRPMEM_NDX1,U,REG 
MAXIMO  ,OSLCINTGRPMEMBERS,SQL251206163753160,P,REG 
MAXIMO  ,OSLCINTQUERY,OSLCINTQUERY_NDX1,U,REG 
MAXIMO  ,OSLCINTQUERY,SQL251206163753290,P,REG 
MAXIMO  ,OSLCINTQUERYPARAMS,OSLCINTQUERYP_NDX1,U,REG 
MAXIMO  ,OSLCINTQUERYPARAMS,SQL251206163753410,P,REG 
MAXIMO  ,OSLCLINK,SQL251206163753550,P,REG 
MAXIMO  ,OSLCNSPREFIX,OSLCNSPREFIX_NDX1,U,REG 
MAXIMO  ,OSLCNSPREFIX,SQL251206163753670,P,REG 
MAXIMO  ,OSLCPREFILLMAP,OSLCPREFILLMA_NDX1,U,REG 
MAXIMO  ,OSLCPREFILLMAP,SQL251206163753800,P,REG 
MAXIMO  ,OSLCPROVIDER,OSLCPROVIDER_NDX1,U,REG 
MAXIMO  ,OSLCPROVIDER,OSLCPROVIDER_NDX2,U,REG 
MAXIMO  ,OSLCPROVIDER,SQL251206163753920,P,REG 
MAXIMO  ,OSLCQUERY,OSLCQUERY_NDX1,U,REG 
MAXIMO  ,OSLCQUERY,SQL251206163754050,P,REG 
MAXIMO  ,OSLCRESOURCE,OSLCRESOURCE_NDX1,U,REG 
MAXIMO  ,OSLCRESOURCE,OSLCRESOURCE_NDX2,D,REG 
MAXIMO  ,OSLCRESOURCE,SQL251206163754250,P,REG 
MAXIMO  ,OSLCRESOURCEDETAIL,OSLCRESOURCED_NDX1,U,REG 
MAXIMO  ,OSLCRESOURCEDETAIL,SQL251206163754370,P,REG 
MAXIMO  ,OSLCRESOURCETYPES,OSLCRESOURCET_NDX1,U,REG 
MAXIMO  ,OSLCRESOURCETYPES,SQL251206163754560,P,REG 
MAXIMO  ,OSLCSPDEFN,OSLCSPDEFN_NDX1,U,REG 
MAXIMO  ,OSLCSPDEFN,SQL251206163754690,P,REG 
MAXIMO  ,OSLCTRANSACTION,OSLCTRANSACTI_NDX1,U,REG 
MAXIMO  ,OSLCTRANSACTION,SQL251206163754810,P,REG 
MAXIMO  ,OSOSLCACTION,OSOSLCACTION_NDX1,U,REG 
MAXIMO  ,OSOSLCACTION,SQL251206163754930,P,REG 
MAXIMO  ,OSOSLCMAP,OSOSLCMAP_NDX1,U,REG 
MAXIMO  ,OSOSLCMAP,SQL251206163755050,P,REG 
MAXIMO  ,OSRECORDTOUCHLOG,OSRECORDTOUCH_NDX1,U,REG 
MAXIMO  ,OSRECORDTOUCHLOG,SQL251206163755170,P,REG 
MAXIMO  ,OSUSED,OSUSED_NDX1,U,REG 
MAXIMO  ,OSUSED,SQL251206163755300,P,REG 
MAXIMO  ,OSUSERNOTIFICATION,OSUSERNOTIFIC_NDX1,U,REG 
MAXIMO  ,OSUSERNOTIFICATION,SQL251206163755420,P,REG 
MAXIMO  ,OSUSERSUBSCRIPTION,OSUSERSUBSCRI_NDX1,U,REG 
MAXIMO  ,OSUSERSUBSCRIPTION,SQL251206163755550,P,REG 
MAXIMO  ,PALETTEITEM,PALETTEITEM_NDX1,U,REG 
MAXIMO  ,PALETTEITEM,SQL251206163755670,P,REG 
MAXIMO  ,PASSWORDHISTORY,PASSWORDHIST_NDX1,U,REG 
MAXIMO  ,PASSWORDHISTORY,SQL251206163755790,P,REG 
MAXIMO  ,PDSPEC,PDSPEC_NDX1,U,REG 
MAXIMO  ,PDSPEC,SQL251206163755930,P,REG 
MAXIMO  ,PERSCOMMODITY,PERSCOMMODITY_NDX1,U,REG 
MAXIMO  ,PERSCOMMODITY,SQL251206163756040,P,REG 
MAXIMO  ,PERSON,PERSON_NDX1,U,REG 
MAXIMO  ,PERSON,PERSON_NDX10,U,REG 
MAXIMO  ,PERSON,PERSON_NDX11,D,REG 
MAXIMO  ,PERSON,PERSON_NDX2,D,REG 
MAXIMO  ,PERSON,PERSON_NDX3,D,REG 
MAXIMO  ,PERSON,PERSON_NDX4,D,REG 
MAXIMO  ,PERSON,PERSON_NDX5,D,REG 
MAXIMO  ,PERSON,PERSON_NDX6,D,REG 
MAXIMO  ,PERSON,PERSON_NDX7,D,REG 
MAXIMO  ,PERSON,PERSON_NDX9,D,REG 
MAXIMO  ,PERSON,SQL251206163756180,P,REG 
MAXIMO  ,PERSONANCESTOR,PERSONANCESTO_NDX1,U,REG 
MAXIMO  ,PERSONANCESTOR,SQL251206163756310,P,REG 
MAXIMO  ,PERSONCAL,PERSONCAL_NDX1,U,REG 
MAXIMO  ,PERSONCAL,PERSONCAL_NDX2,D,REG 
MAXIMO  ,PERSONCAL,SQL251206163756440,P,REG 
MAXIMO  ,PERSONDEFAULTAPP,PERSONDEFAULT_NDX1,U,REG 
MAXIMO  ,PERSONDEFAULTAPP,SQL251206163756560,P,REG 
MAXIMO  ,PERSONGROUP,PERSONGROUP_NDX1,U,REG 
MAXIMO  ,PERSONGROUP,SQL251206163756690,P,REG 
MAXIMO  ,PERSONGROUPTEAM,PERSONGROUPTE_NDX1,D,REG 
MAXIMO  ,PERSONGROUPTEAM,PERSONGRPTEAM_NDX1,U,REG 
MAXIMO  ,PERSONGROUPTEAM,SQL251206163756810,P,REG 
MAXIMO  ,PERSONSTATUS,PERSONSTATUS_NDX1,U,REG 
MAXIMO  ,PERSONSTATUS,SQL251206163756930,P,REG 
MAXIMO  ,PHONE,PHONE_NDX2,D,REG 
MAXIMO  ,PHONE,PHONE_NDX3,D,REG 
MAXIMO  ,PHONE,PHONE_NDX4,U,REG 
MAXIMO  ,PHONE,SQL251206163757060,P,REG 
MAXIMO  ,PLUSCASSETSTATUS,PLUSCASSETSTATUS_NDX2,D,REG 
MAXIMO  ,PLUSCASSETSTATUS,SQL251206163757180,P,REG 
MAXIMO  ,PLUSCDSASSETLINK,PLUSCDSASSETLINK_NDX2,D,REG 
MAXIMO  ,PLUSCDSASSETLINK,SQL251206163757290,P,REG 
MAXIMO  ,PLUSCDSCONFIG,SQL251206163757410,P,REG 
MAXIMO  ,PLUSCDSINSTR,PLUSCDSINSTR_NDX1,U,REG 
MAXIMO  ,PLUSCDSINSTR,PLUSCDSINSTR_NDX3,D,REG 
MAXIMO  ,PLUSCDSINSTR,PLUSCDSINSTR_NDX4,D,REG 
MAXIMO  ,PLUSCDSINSTR,SQL251206163757560,P,REG 
MAXIMO  ,PLUSCDSPOINT,PLUSCDSPOINT_NDX2,U,REG 
MAXIMO  ,PLUSCDSPOINT,PLUSCDSPOINT_NDX3,D,REG 
MAXIMO  ,PLUSCDSPOINT,SQL251206163757690,P,REG 
MAXIMO  ,PLUSCDSSTATUS,SQL251206163757800,P,REG 
MAXIMO  ,PLUSCJPDATASHEET,SQL251206163757920,P,REG 
MAXIMO  ,PLUSCJPSTATUS,SQL251206163758040,P,REG 
MAXIMO  ,PLUSCPMEXTDATE,PLUSCPMEXTDATE_NDX2,D,REG 
MAXIMO  ,PLUSCPMEXTDATE,SQL251206163758160,P,REG 
MAXIMO  ,PLUSCSPOTCHECK,PLUSCSPOTCHECK_NDX2,D,REG 
MAXIMO  ,PLUSCSPOTCHECK,PLUSCSPOTCHECK_NDX3,D,REG 
MAXIMO  ,PLUSCSPOTCHECK,SQL251206163758290,P,REG 
MAXIMO  ,PLUSCTEMPLATE,PLUSCTEMPLATE_NDX1,U,REG 
MAXIMO  ,PLUSCTEMPLATE,PLUSCTEMPLATE_NDX4,D,REG 
MAXIMO  ,PLUSCTEMPLATE,PLUSCTEMPLATE_NDX5,D,REG 
MAXIMO  ,PLUSCTEMPLATE,SQL251206163758430,P,REG 
MAXIMO  ,PLUSCTPASSET,SQL251206163758660,P,REG 
MAXIMO  ,PLUSCTPDATASHEET,SQL251206163758790,P,REG 
MAXIMO  ,PLUSCTPHISTORY,SQL251206163758920,P,REG 
MAXIMO  ,PLUSCTPMASTERPM,PLUSCTPMASTER_NDX1,U,REG 
MAXIMO  ,PLUSCTPMASTERPM,PLUSCTPMASTER_NDX2,U,REG 
MAXIMO  ,PLUSCTPMASTERPM,SQL251206163759050,P,REG 
MAXIMO  ,PLUSCTPMETER,PLUSCTPMETER_NDX1,U,REG 
MAXIMO  ,PLUSCTPMETER,PLUSCTPMETER_NDX3,D,REG 
MAXIMO  ,PLUSCTPMETER,SQL251206163759210,P,REG 
MAXIMO  ,PLUSCTPSPAREPART,PLUSCTPSPAREPART_NDX2,D,REG 
MAXIMO  ,PLUSCTPSPAREPART,PLUSCTPSPAREPART_NDX3,D,REG 
MAXIMO  ,PLUSCTPSPAREPART,SQL251206163759340,P,REG 
MAXIMO  ,PLUSCTPSPEC,PLUSCTPSPEC_NDX1,U,REG 
MAXIMO  ,PLUSCTPSPEC,SQL251206163759470,P,REG 
MAXIMO  ,PLUSCWODS,PLUSCWODS_NDX2,D,REG 
MAXIMO  ,PLUSCWODS,PLUSCWODS_NDX3,D,REG 
MAXIMO  ,PLUSCWODS,PLUSCWODS_NDX5,D,REG 
