"USERID","PERSONID","STATUS","DEFSITE","TYPE","GROUPNAME"
VEDRANMOHOROVIC,VEDRANMOHOROVIC,INACTIVE,N09,TYPE 1,MAXEVERYONE
VEDRANMOHOROVIC,VEDRANMOHOROVIC,INACTIVE,N09,TYPE 1,OOG_ALL_DRILLING
VEDRANMOHOROVIC,VEDRANMOHOROVIC,INACTIVE,N09,TYPE 1,OOG_DEFSITE_DATA_RESTRICTIONS
VEDRANMOHOROVIC,VEDRANMOHOROVIC,INACTIVE,N09,TYPE 1,OOG_ISOLATION_MANAGER
VENICIOOLIVEIRA,VENICIOOLIVEIRA,INACTIVE,BASE-UNP,TYPE 4,MAXEVERYONE
VENICIOOLIVEIRA,VENICIOOLIVEIRA,INACTIVE,BASE-UNP,TYPE 4,OOG_TRANSPORTADOR
VICTORAMARAL,VICTORAMARAL,INACTIVE,ODN4,TYPE 1,MAXEVERYONE
VICTORAMARAL,VICTORAMARAL,INACTIVE,ODN4,TYPE 1,OOG_ALL_DRILLING
VICTORAMARAL,VICTORAMARAL,INACTIVE,ODN4,TYPE 1,OOG_ISOLATION_MANAGER
VICTORBORBA,VICTORBORBA,ACTIVE,N06,TYPE 4,MAXEVERYONE
VICTORBORBA,VICTORBORBA,ACTIVE,N06,TYPE 4,MOBILE
VICTORBORBA,VICTORBORBA,ACTIVE,N06,TYPE 4,OOG_ALL_DRILLING
VICTORBORBA,VICTORBORBA,ACTIVE,N06,TYPE 4,OOG_BASE_READ_ONLY
VICTORBORBA,VICTORBORBA,ACTIVE,N06,TYPE 4,OOG_MACRO_ACTIONS
VICTORBORBA,VICTORBORBA,ACTIVE,N06,TYPE 4,OOG_MOCPEO_APROVADOR
VICTORBORBA,VICTORBORBA,ACTIVE,N06,TYPE 4,OOG_MOC_APPROVERS
VICTORBORBA,VICTORBORBA,ACTIVE,N06,TYPE 4,OOG_RIGMGR
VICTORBORBA,VICTORBORBA,ACTIVE,N06,TYPE 4,TUTOR_GROUP
VICTORBRANDAO,VICTORBRANDAO,INACTIVE,N06,TYPE 1,MAXEVERYONE
VICTORBRANDAO,VICTORBRANDAO,INACTIVE,N06,TYPE 1,OOG_ALL_DRILLING
VICTORBRANDAO,VICTORBRANDAO,INACTIVE,N06,TYPE 1,OOG_ISOLATION_APPROVER
VICTORCADE,VICTORCADE,ACTIVE,ODN1,TYPE 2,MAXEVERYONE
VICTORCADE,VICTORCADE,ACTIVE,ODN1,TYPE 2,OOG_ALL_DRILLING
VICTORCADE,VICTORCADE,ACTIVE,ODN1,TYPE 2,OOG_ASSET_ENGINEER
VICTORCADE,VICTORCADE,ACTIVE,ODN1,TYPE 2,OOG_ASSET_MANAGER
VICTORCADE,VICTORCADE,ACTIVE,ODN1,TYPE 2,OOG_BASE_READ_ONLY
VICTORCADE,VICTORCADE,ACTIVE,ODN1,TYPE 2,OOG_COGNOS
VICTORCADE,VICTORCADE,ACTIVE,ODN1,TYPE 2,OOG_ENGINEER_COORDINATOR
VICTORCADE,VICTORCADE,ACTIVE,ODN1,TYPE 2,OOG_MOC_OPENERS
VICTORCADE,VICTORCADE,ACTIVE,ODN1,TYPE 2,OOG_PROJECT_ENGINEER
VICTORCOSTA,VICTORCOSTA,ACTIVE,OP-BASE,TYPE 5,MAXEVERYONE
VICTORCOSTA,VICTORCOSTA,ACTIVE,OP-BASE,TYPE 5,OOG_ALL_DRILLING
VICTORCOSTA,VICTORCOSTA,ACTIVE,OP-BASE,TYPE 5,OOG_BASE_READ_ONLY
VICTORCOSTA,VICTORCOSTA,ACTIVE,OP-BASE,TYPE 5,OOG_MOCDOC_APROVADOR
VICTORCOSTA,VICTORCOSTA,ACTIVE,OP-BASE,TYPE 5,OOG_MOCDOC_EMISSOR
VICTORCOSTA,VICTORCOSTA,ACTIVE,OP-BASE,TYPE 5,OOG_MOC_OPENERS
VICTORCOSTA,VICTORCOSTA,ACTIVE,OP-BASE,TYPE 5,OOG_PTW_ISSUER
VICTORIARAMIRO,VICTORIARAMIRO,INACTIVE,OP-BASE,TYPE 4,MAXDEFLTREG
VICTORIARAMIRO,VICTORIARAMIRO,INACTIVE,OP-BASE,TYPE 4,MAXEVERYONE
VICTORIARAMIRO,VICTORIARAMIRO,INACTIVE,OP-BASE,TYPE 4,OOG_ALL_DRILLING
VICTORIARAMIRO,VICTORIARAMIRO,INACTIVE,OP-BASE,TYPE 4,OOG_REQUISITANTET
VICTORIASILVA,VICTORIASILVA,INACTIVE,N09,TYPE 4,MAXEVERYONE
VICTORIASILVA,VICTORIASILVA,INACTIVE,N09,TYPE 4,OOG_ALL_DRILLING
VICTORIASILVA,VICTORIASILVA,INACTIVE,N09,TYPE 4,OOG_BASE_READ_ONLY
VICTORIASILVA,VICTORIASILVA,INACTIVE,N09,TYPE 4,OOG_MOCDOC_EMISSOR
VICTORIASILVA,VICTORIASILVA,INACTIVE,N09,TYPE 4,OOG_MOC_OPENERS
VICTOROLIVEIRA,VICTOROLIVEIRA,INACTIVE,BASE-UNP,TYPE 5,MAXEVERYONE
VICTOROLIVEIRA,VICTOROLIVEIRA,INACTIVE,BASE-UNP,TYPE 5,OOG_ALL_DRILLING
VICTOROLIVEIRA,VICTOROLIVEIRA,INACTIVE,BASE-UNP,TYPE 5,OOG_DEFSITE_DATA_RESTRICTIONS
VICTOROLIVEIRA,VICTOROLIVEIRA,INACTIVE,BASE-UNP,TYPE 5,OOG_DEPARTMENT_LEADER
VICTORPORFIRIO,VICTORPORFIRIO,ACTIVE,OP-BASE,TYPE 2,MAXEVERYONE
VICTORPORFIRIO,VICTORPORFIRIO,ACTIVE,OP-BASE,TYPE 2,OOG_AB_SST
VICTORPORFIRIO,VICTORPORFIRIO,ACTIVE,OP-BASE,TYPE 2,OOG_ALL_DRILLING
VICTORPORFIRIO,VICTORPORFIRIO,ACTIVE,OP-BASE,TYPE 2,OOG_ASSET_MANAGER
VICTORPORFIRIO,VICTORPORFIRIO,ACTIVE,OP-BASE,TYPE 2,OOG_MOCDOC_EMISSOR
VICTORPORFIRIO,VICTORPORFIRIO,ACTIVE,OP-BASE,TYPE 2,OOG_MOC_OPENERS
VICTORPORFIRIO,VICTORPORFIRIO,ACTIVE,OP-BASE,TYPE 2,OOG_PROJECT_ENGINEER
VICTORRAMALHO,VICTORRAMALHO,INACTIVE,ODN2,TYPE 1,MAXDEFLTREG
VICTORRAMALHO,VICTORRAMALHO,INACTIVE,ODN2,TYPE 1,MAXEVERYONE
VICTORRAMALHO,VICTORRAMALHO,INACTIVE,ODN2,TYPE 1,OOG_ALL_DRILLING
VICTORRAMALHO,VICTORRAMALHO,INACTIVE,ODN2,TYPE 1,OOG_DEFSITE_DATA_RESTRICTIONS
VICTORRAMALHO,VICTORRAMALHO,INACTIVE,ODN2,TYPE 1,OOG_DEPARTMENT_LEADER
VICTORRAMALHO,VICTORRAMALHO,INACTIVE,ODN2,TYPE 1,OOG_DEPARTMENT_TEAM
VICTORRAMALHO,VICTORRAMALHO,INACTIVE,ODN2,TYPE 1,OOG_ISOLATION_MANAGER
VICTORSIQUEIRA,VICTORSIQUEIRA,INACTIVE,OP-BASE,TYPE 4,MAXEVERYONE
VICTORSIQUEIRA,VICTORSIQUEIRA,INACTIVE,OP-BASE,TYPE 4,OOG_ALL_DRILLING
VICTORSIQUEIRA,VICTORSIQUEIRA,INACTIVE,OP-BASE,TYPE 4,OOG_BASE_READ_ONLY
VINICIUSALVES,VINICIUSALVES,ACTIVE,HTQ,TYPE 2,MAXEVERYONE
VINICIUSALVES,VINICIUSALVES,ACTIVE,HTQ,TYPE 2,OOG_ALL_DRILLING
VINICIUSALVES,VINICIUSALVES,ACTIVE,HTQ,TYPE 2,OOG_ASSET_MANAGER
VINICIUSALVES,VINICIUSALVES,ACTIVE,HTQ,TYPE 2,OOG_PROJECT_ENGINEER
VINICIUSALVES,VINICIUSALVES,ACTIVE,HTQ,TYPE 2,OOG_RELIABILITY_TEAM
VINICIUSALVES,VINICIUSALVES,ACTIVE,HTQ,TYPE 2,PRIO_USERS
VINICIUSCORREA,VINICIUSCORREA,ACTIVE,OP-BASE,TYPE 2,MAXEVERYONE
VINICIUSCORREA,VINICIUSCORREA,ACTIVE,OP-BASE,TYPE 2,OOG_ALL_DRILLING
VINICIUSCORREA,VINICIUSCORREA,ACTIVE,OP-BASE,TYPE 2,OOG_ASSET_ENGINEER
VINICIUSCORREA,VINICIUSCORREA,ACTIVE,OP-BASE,TYPE 2,OOG_PROJECT_ENGINEER
VINICIUSCS,VINICIUSCS,INACTIVE,OP-BASE,TYPE 1,MAXDEFLTREG
VINICIUSCS,VINICIUSCS,INACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
VINICIUSGRAZZIOTTI,VINICIUSGRAZZIOTTI,ACTIVE,N06,TYPE 3,MAXEVERYONE
VINICIUSGRAZZIOTTI,VINICIUSGRAZZIOTTI,ACTIVE,N06,TYPE 3,OOG_ALL_DRILLING
VINICIUSGRAZZIOTTI,VINICIUSGRAZZIOTTI,ACTIVE,N06,TYPE 3,OOG_MOCDOC_EMISSOR
VINICIUSGRAZZIOTTI,VINICIUSGRAZZIOTTI,ACTIVE,N06,TYPE 3,OOG_REPAIR_RETURN
VINICIUSGRAZZIOTTI,VINICIUSGRAZZIOTTI,ACTIVE,N06,TYPE 3,OOG_REQUISITANTET
VINICIUSGRAZZIOTTI,VINICIUSGRAZZIOTTI,ACTIVE,N06,TYPE 3,OOG_SUP_REPAIR_RETURN
VINICIUSLIMA,VINICIUSLIMA,INACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
VINICIUSLIMA,VINICIUSLIMA,INACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
VINICIUSLIMA,VINICIUSLIMA,INACTIVE,OP-BASE,TYPE 1,OOG_DEFSITE_DATA_RESTRICTIONS
VINICIUSLIMA,VINICIUSLIMA,INACTIVE,OP-BASE,TYPE 1,OOG_REQUISITANTET
VINICIUSROCHA,VINICIUSROCHA,INACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
VINICIUSROCHA,VINICIUSROCHA,INACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
VINICIUSROCHA,VINICIUSROCHA,INACTIVE,OP-BASE,TYPE 1,OOG_LOGISTICA_ADM
VINICIUSSOUZA,VINICIUSSOUZA,ACTIVE,ODN1,TYPE 3,MAXEVERYONE
VINICIUSSOUZA,VINICIUSSOUZA,ACTIVE,ODN1,TYPE 3,OOG_ALL_DRILLING
VINICIUSSOUZA,VINICIUSSOUZA,ACTIVE,ODN1,TYPE 3,OOG_ASSET_ENGINEER
VINICIUSSOUZA,VINICIUSSOUZA,ACTIVE,ODN1,TYPE 3,OOG_BASE_READ_ONLY
VINICIUSSOUZA,VINICIUSSOUZA,ACTIVE,ODN1,TYPE 3,OOG_COGNOS
VITORBRAGA,VITORBRAGA,INACTIVE,POL,TYPE 1,MAXDEFLTREG
VITORBRAGA,VITORBRAGA,INACTIVE,POL,TYPE 1,MAXEVERYONE
VITORBRAGA,VITORBRAGA,INACTIVE,POL,TYPE 1,OOG_ALL_DRILLING
VITORBRAGA,VITORBRAGA,INACTIVE,POL,TYPE 1,OOG_DEFSITE_DATA_RESTRICTIONS
VITORBRAGA,VITORBRAGA,INACTIVE,POL,TYPE 1,OOG_DEPARTMENT_TEAM
VITORBRAGA,VITORBRAGA,INACTIVE,POL,TYPE 1,OOG_ISOLATION_MANAGER
VITORBRAGA,VITORBRAGA,INACTIVE,POL,TYPE 1,OOG_PTW_ISSUER
VITORBRAGA,VITORBRAGA,INACTIVE,POL,TYPE 1,PRIO_MATERIALS_COORDINATOR
VITORBRAGA,VITORBRAGA,INACTIVE,POL,TYPE 1,PRIO_REGISTER
VITORBRAGA,VITORBRAGA,INACTIVE,POL,TYPE 1,PRIO_USERS
VITORBRAGA,VITORBRAGA,INACTIVE,POL,TYPE 1,TUTOR_GROUP
VITOROLIVEIRA,VITOROLIVEIRA,INACTIVE,OP-BASE,TYPE 5,MAXEVERYONE
VITOROLIVEIRA,VITOROLIVEIRA,INACTIVE,OP-BASE,TYPE 5,OOG_ALL_DRILLING
VITOROLIVEIRA,VITOROLIVEIRA,INACTIVE,OP-BASE,TYPE 5,OOG_DEFSITE_DATA_RESTRICTIONS
VITOROLIVEIRA,VITOROLIVEIRA,INACTIVE,OP-BASE,TYPE 5,OOG_DEPARTMENT_LEADER
VITOROLIVEIRA,VITOROLIVEIRA,INACTIVE,OP-BASE,TYPE 5,OOG_ISOLATION_MANAGER
VITOROLIVEIRA,VITOROLIVEIRA,INACTIVE,OP-BASE,TYPE 5,OOG_MOC_OPENERS
VITORRIBEIRO,VITORRIBEIRO,ACTIVE,N09,TYPE 4,MAXEVERYONE
VITORRIBEIRO,VITORRIBEIRO,ACTIVE,N09,TYPE 4,OOG_ALL_DRILLING
VITORRIBEIRO,VITORRIBEIRO,ACTIVE,N09,TYPE 4,OOG_BASE_READ_ONLY
VIVIANFREITAS,VIVIANFREITAS,INACTIVE,ODN2,TYPE 1,MAXEVERYONE
VIVIANFREITAS,VIVIANFREITAS,INACTIVE,ODN2,TYPE 1,OOG_ALL_DRILLING
VIVIANFREITAS,VIVIANFREITAS,INACTIVE,ODN2,TYPE 1,OOG_MOCPEO_EMISSOR
VIVIANNEVES,VIVIANNEVES,INACTIVE,BASE-UNP,TYPE 1,MAXEVERYONE
VIVIANNEVES,VIVIANNEVES,INACTIVE,BASE-UNP,TYPE 1,OOG_ALL_DRILLING
VIVIANNEVES,VIVIANNEVES,INACTIVE,BASE-UNP,TYPE 1,OOG_DEFSITE_DATA_RESTRICTIONS
VIVIANNEVES,VIVIANNEVES,INACTIVE,BASE-UNP,TYPE 1,OOG_DEPARTMENT_LEADER
VIVIANSNEVES,VIVIANSNEVES,INACTIVE,BASE-UNP,TYPE 1,MAXEVERYONE
VIVIANSNEVES,VIVIANSNEVES,INACTIVE,BASE-UNP,TYPE 1,OOG_ALL_DRILLING
VIVIANSNEVES,VIVIANSNEVES,INACTIVE,BASE-UNP,TYPE 1,OOG_DEFSITE_DATA_RESTRICTIONS
VIVIANSNEVES,VIVIANSNEVES,INACTIVE,BASE-UNP,TYPE 1,OOG_DEPARTMENT_LEADER
W.JUNIOR,W.JUNIOR,ACTIVE,N09,TYPE 2,MAXDEFLTREG
W.JUNIOR,W.JUNIOR,ACTIVE,N09,TYPE 2,MAXEVERYONE
W.JUNIOR,W.JUNIOR,ACTIVE,N09,TYPE 2,OOG_ALL_DRILLING
W.JUNIOR,W.JUNIOR,ACTIVE,N09,TYPE 2,OOG_ASSET_COORDINATOR
W.JUNIOR,W.JUNIOR,ACTIVE,N09,TYPE 2,OOG_DEPARTMENT_LEADER
W.JUNIOR,W.JUNIOR,ACTIVE,N09,TYPE 2,OOG_REPAIR_RETURN
W.JUNIOR,W.JUNIOR,ACTIVE,N09,TYPE 2,OOG_REQUISITANTET
W.JUNIOR,W.JUNIOR,ACTIVE,N09,TYPE 2,OOG_SUP_REPAIR_RETURN
WAGNERAZEVEDO,WAGNERAZEVEDO,INACTIVE,OP-BASE,TYPE 4,MAXEVERYONE
WAGNERAZEVEDO,WAGNERAZEVEDO,INACTIVE,OP-BASE,TYPE 4,OOG_ALL_DRILLING
WAGNERAZEVEDO,WAGNERAZEVEDO,INACTIVE,OP-BASE,TYPE 4,OOG_DEFSITE_DATA_RESTRICTIONS
WAGNERAZEVEDO,WAGNERAZEVEDO,INACTIVE,OP-BASE,TYPE 4,OOG_REQUISITANTET
WAGNERBRANDAO,WAGNERBRANDAO,INACTIVE,ODN1,TYPE 4,MAXDEFLTREG
WAGNERBRANDAO,WAGNERBRANDAO,INACTIVE,ODN1,TYPE 4,MAXEVERYONE
WAGNERBRANDAO,WAGNERBRANDAO,INACTIVE,ODN1,TYPE 4,OOG_ALL_DRILLING
WAGNERBRANDAO,WAGNERBRANDAO,INACTIVE,ODN1,TYPE 4,OOG_DEFSITE_DATA_RESTRICTIONS
WAGNERBRANDAO,WAGNERBRANDAO,INACTIVE,ODN1,TYPE 4,OOG_DEPARTMENT_LEADER
WAGNERBRANDAO,WAGNERBRANDAO,INACTIVE,ODN1,TYPE 4,OOG_MOC_OPENERS
WAGNERWYATT,WAGNERWYATT,ACTIVE,N08,TYPE 3,MAXEVERYONE
WAGNERWYATT,WAGNERWYATT,ACTIVE,N08,TYPE 3,OOG_ALL_DRILLING
WAGNERWYATT,WAGNERWYATT,ACTIVE,N08,TYPE 3,OOG_BASE_READ_ONLY
WAGNERWYATT,WAGNERWYATT,ACTIVE,N08,TYPE 3,OOG_MOCDOC_EMISSOR
WAGNERWYATT,WAGNERWYATT,ACTIVE,N08,TYPE 3,OOG_MOC_OPENERS
WALDEMARFILIPIAK,WALDEMARFILIPIAK,INACTIVE,N08,TYPE 1,MAXEVERYONE
WALDEMARFILIPIAK,WALDEMARFILIPIAK,INACTIVE,N08,TYPE 1,OOG_ALL_DRILLING
WALDEMARFILIPIAK,WALDEMARFILIPIAK,INACTIVE,N08,TYPE 1,OOG_BASE_READ_ONLY
WALDENIRFIGUEIRA,WALDENIRFIGUEIRA,INACTIVE,ODN1,TYPE 3,MAXEVERYONE
WALDENIRFIGUEIRA,WALDENIRFIGUEIRA,INACTIVE,ODN1,TYPE 3,OOG_ALL_DRILLING
WALDENIRFIGUEIRA,WALDENIRFIGUEIRA,INACTIVE,ODN1,TYPE 3,OOG_MOC_OPENERS
WALDENIRFIGUEIRA,WALDENIRFIGUEIRA,INACTIVE,ODN1,TYPE 3,OOG_PROJECT_ENGINEER
WALDERYSANTOS,WALDERYSANTOS,ACTIVE,PGA,TYPE 1,MAXDEFLTREG
WALDERYSANTOS,WALDERYSANTOS,ACTIVE,PGA,TYPE 1,MAXEVERYONE
WALDERYSANTOS,WALDERYSANTOS,ACTIVE,PGA,TYPE 1,OOG_ALL_DRILLING
WALDERYSANTOS,WALDERYSANTOS,ACTIVE,PGA,TYPE 1,OOG_DEPARTMENT_LEADER
WALDERYSANTOS,WALDERYSANTOS,ACTIVE,PGA,TYPE 1,OOG_ISOLATION_MANAGER
WALDERYSANTOS,WALDERYSANTOS,ACTIVE,PGA,TYPE 1,OOG_MOC_OPENERS
WALDERYSANTOS,WALDERYSANTOS,ACTIVE,PGA,TYPE 1,OOG_PTW_ISSUER
WALLACECONCEICAO,WALLACECONCEICAO,ACTIVE,OP-BASE,TYPE 4,MAXADMIN
WALLACECONCEICAO,WALLACECONCEICAO,ACTIVE,OP-BASE,TYPE 4,MAXDEFLTREG
WALLACECONCEICAO,WALLACECONCEICAO,ACTIVE,OP-BASE,TYPE 4,MAXEVERYONE
WALLACECONCEICAO,WALLACECONCEICAO,ACTIVE,OP-BASE,TYPE 4,OOG_ALL_DRILLING
WALLACESIQUEIRA,WALLACESIQUEIRA,ACTIVE,BASE-UNP,TYPE 4,MAXEVERYONE
WALLACESIQUEIRA,WALLACESIQUEIRA,ACTIVE,BASE-UNP,TYPE 4,OOG_TRANSPORTADOR
WANDERLANSANTO,WANDERLANSANTO,INACTIVE,ODN2,TYPE 4,MAXEVERYONE
WANDERLANSANTO,WANDERLANSANTO,INACTIVE,ODN2,TYPE 4,OOG_ALL_DRILLING
WANDERLANSANTO,WANDERLANSANTO,INACTIVE,ODN2,TYPE 4,OOG_BASE_READ_ONLY
WANDERLANSANTO,WANDERLANSANTO,INACTIVE,ODN2,TYPE 4,OOG_MOC_OPENERS
WCORREA,WCORREA,INACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
WENDELCARDOSO,WENDELCARDOSO,INACTIVE,ODN1,TYPE 3,MAXEVERYONE
WENDELCARDOSO,WENDELCARDOSO,INACTIVE,ODN1,TYPE 3,OOG_ALL_DRILLING
WENDELCARDOSO,WENDELCARDOSO,INACTIVE,ODN1,TYPE 3,OOG_DEFSITE_DATA_RESTRICTIONS
WENDELCARDOSO,WENDELCARDOSO,INACTIVE,ODN1,TYPE 3,OOG_MATERIALS_COORDINATOR
WENDELCARDOSO,WENDELCARDOSO,INACTIVE,ODN1,TYPE 3,OOG_MOC_OPENERS
WENDELCARVALHO,WENDELCARVALHO,INACTIVE,N06,TYPE 5,MAXEVERYONE
WENDELCARVALHO,WENDELCARVALHO,INACTIVE,N06,TYPE 5,OOG_ALL_DRILLING
WENDELCARVALHO,WENDELCARVALHO,INACTIVE,N06,TYPE 5,OOG_DEFSITE_DATA_RESTRICTIONS
WENDELCARVALHO,WENDELCARVALHO,INACTIVE,N06,TYPE 5,OOG_DEPARTMENT_LEADER
WENDELCARVALHO,WENDELCARVALHO,INACTIVE,N06,TYPE 5,OOG_ISOLATION_MANAGER
WENDELCARVALHO,WENDELCARVALHO,INACTIVE,N06,TYPE 5,OOG_MAINTENANCE_COORDINATOR
WENDELCARVALHO,WENDELCARVALHO,INACTIVE,N06,TYPE 5,OOG_MOC_OPENERS
WENDELLCARDOSO,WENDELLCARDOSO,INACTIVE,ODN2,TYPE 1,MAXEVERYONE
WENDELLCARDOSO,WENDELLCARDOSO,INACTIVE,ODN2,TYPE 1,OOG_ALL_DRILLING
WENDELLCARDOSO,WENDELLCARDOSO,INACTIVE,ODN2,TYPE 1,OOG_DEFSITE_DATA_RESTRICTIONS
WENDELLLINHARES,WENDELLLINHARES,INACTIVE,N09,TYPE 5,MAXEVERYONE
WENDELLLINHARES,WENDELLLINHARES,INACTIVE,N09,TYPE 5,OOG_ALL_DRILLING
WENDELLLINHARES,WENDELLLINHARES,INACTIVE,N09,TYPE 5,OOG_DEPARTMENT_LEADER
WENDELLLINHARES,WENDELLLINHARES,INACTIVE,N09,TYPE 5,OOG_DEPARTMENT_LEADER_SUBSEA
WENDELLLINHARES,WENDELLLINHARES,INACTIVE,N09,TYPE 5,OOG_ISOLATION_MANAGER
WENDELLLINHARES,WENDELLLINHARES,INACTIVE,N09,TYPE 5,OOG_MOC_OPENERS
WENDELLSILVA,WENDELLSILVA,ACTIVE,OP-BASE,TYPE 1,MAXDEFLTREG
WENDELLSILVA,WENDELLSILVA,ACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
WENDELLSILVA,WENDELLSILVA,ACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
WENDELLSILVA,WENDELLSILVA,ACTIVE,OP-BASE,TYPE 1,OOG_ENGINEER_COORDINATOR
WENDELLSILVA,WENDELLSILVA,ACTIVE,OP-BASE,TYPE 1,OOG_PROJECT_ENGINEER
WESLEYSOUZA,WESLEYSOUZA,INACTIVE,BASE-UNP,TYPE 5,MAXDEFLTREG
WESLEYSOUZA,WESLEYSOUZA,INACTIVE,BASE-UNP,TYPE 5,MAXEVERYONE
WESLEYSOUZA,WESLEYSOUZA,INACTIVE,BASE-UNP,TYPE 5,OOG_ALL_DRILLING
WESLEYSOUZA,WESLEYSOUZA,INACTIVE,BASE-UNP,TYPE 5,OOG_DEFSITE_DATA_RESTRICTIONS
WESLEYSOUZA,WESLEYSOUZA,INACTIVE,BASE-UNP,TYPE 5,OOG_DEPARTMENT_LEADER
WESLEYSOUZA,WESLEYSOUZA,INACTIVE,BASE-UNP,TYPE 5,OOG_DEPARTMENT_LEADER_SUBSEA
WESLEYSOUZA,WESLEYSOUZA,INACTIVE,BASE-UNP,TYPE 5,OOG_ISOLATION_MANAGER
WESLEYSOUZA,WESLEYSOUZA,INACTIVE,BASE-UNP,TYPE 5,OOG_MOC_OPENERS
WEVERTONNAZARIO,WEVERTONNAZARIO,INACTIVE,ODN2,TYPE 1,MAXEVERYONE
WEVERTONNAZARIO,WEVERTONNAZARIO,INACTIVE,ODN2,TYPE 1,OOG_ALL_DRILLING
WEVERTONNAZARIO,WEVERTONNAZARIO,INACTIVE,ODN2,TYPE 1,OOG_BASE_READ_ONLY
WEVERTONNAZARIO,WEVERTONNAZARIO,INACTIVE,ODN2,TYPE 1,OOG_MOCDOC_APROVADOR
WEVERTONNAZARIO,WEVERTONNAZARIO,INACTIVE,ODN2,TYPE 1,OOG_MOC_APPROVERS
WILBERGONCALVES,WILBERGONCALVES,INACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
WILBERGONCALVES,WILBERGONCALVES,INACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
WILBERGONCALVES,WILBERGONCALVES,INACTIVE,OP-BASE,TYPE 1,OOG_DEFSITE_DATA_RESTRICTIONS
WILBERGONCALVES,WILBERGONCALVES,INACTIVE,OP-BASE,TYPE 1,OOG_MOC_OPENERS
WILLIAMCARVALHO,WILLIAMCARVALHO,INACTIVE,OP-BASE,TYPE 4,MAXEVERYONE
WILLIAMCARVALHO,WILLIAMCARVALHO,INACTIVE,OP-BASE,TYPE 4,OOG_ALL_DRILLING
WILLIAMCARVALHO,WILLIAMCARVALHO,INACTIVE,OP-BASE,TYPE 4,OOG_REQUISITANTET
WILLIAMCOUTINHO,WILLIAMCOUTINHO,INACTIVE,BASE-UNP,TYPE 1,MAXEVERYONE
WILLIAMCOUTINHO,WILLIAMCOUTINHO,INACTIVE,BASE-UNP,TYPE 1,OOG_ALL_DRILLING
WILLIAMCOUTINHO,WILLIAMCOUTINHO,INACTIVE,BASE-UNP,TYPE 1,OOG_LOGISTICA
WILLIAMCOUTINHO,WILLIAMCOUTINHO,INACTIVE,BASE-UNP,TYPE 1,OOG_REQUISITANTET
WILLIAMCUNHA,WILLIAMCUNHA,INACTIVE,N06,TYPE 1,MAXEVERYONE
WILLIAMCUNHA,WILLIAMCUNHA,INACTIVE,N06,TYPE 1,OOG_ALL_DRILLING
WILLIAMCUNHA,WILLIAMCUNHA,INACTIVE,N06,TYPE 1,OOG_BASE_READ_ONLY
