ENVIRONMENT,APPNAME,MODULE,SELFSERVICE,LIMITEDUSE,AUTHORIZEDUSE
ODN1,DPAMSWS,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,DPAMSWUSG,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,KPI,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,KPITPL,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,LABOR,SETUP,NOACCESS,READSAVE,FULLACCESS
ODN1,MPMAN,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,MULTISITE,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PERSON,SETUP,NOACCESS,READSAVE,FULLACCESS
ODN1,PERSONGR,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,QUAL,SETUP,NOACCESS,READSAVE,FULLACCESS
ODN1,RCNASTLINK,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,RCNASTRSLT,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,RCNCILINK,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,RCNCIRSLT,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,RCNCMPRULE,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,RCNLNKRULE,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,RCNTSKFLTR,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,RECONTASK,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,REPORT,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,RLADMIN,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,SETS,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,SRVAD,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,TLOAMSWCTG,SETUP,NOACCESS,NOACCESS,NOACCESS
ODN1,WORKVIEW,SETUP,NOACCESS,FULLACCESS,FULLACCESS
ODN1,WORKZONE,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,SLA,SLA,NOACCESS,READSAVE,FULLACCESS
ODN1,SRVCOMMOD,SLA,NOACCESS,READONLY,FULLACCESS
ODN1,CREATEDR,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,CREATESR,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,SEARCHSOL,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,VIEWDR,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,VIEWDRFT,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,VIEWSR,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,VIEWTMPL,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,ACTION,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,AUTOSCRIPT,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,COMMTMPLT,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,CONFIGUR,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,CRONTASK,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,DEPLCOLLS,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,DEPLGROUPS,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,DESIGNER,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,DM,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,DOMAINADM,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,EMAILSTNER,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,ESCALATION,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,IBMCONTENT,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,IMICONF,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,LOGGING,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,MFMAILCFG,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,PROPMAINT,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,ROLE,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,WFADMIN,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,WFDESIGN,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,LABREP,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,QUICKREP,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,WORKMAN,WO,NOACCESS,READONLY,FULLACCESS
ODN1,WOTRACK,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSTASCAT,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTORG,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTPOS,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTCOMP,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTAXCFG,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTASSET,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTTMPLT,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTLOC,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTLOGS,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTPOCON,CONTRACT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTIWC,PLUSTWARR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTCLAIM,PLUSTWARR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTAWC,PLUSTWARR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTCLIP,WO,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTQRP,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSTWO,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSTLRP,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSTCMP,WO,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTWRKMN,WO,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTINSP,WO,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTPR,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTPO,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTREC,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTIVO,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTRFQ,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTPM,PM,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTMASPM,PM,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTJP,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTASLT,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTRS,PLUSTMP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTVS,PLUSTMP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTVR,PLUSTMP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTITM,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTINV,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTISS,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTFLISS,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTCOUNT,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTSTKRG,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTINVUS,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTDTIMP,PLUSTDTIMP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTTLMCD,PLUSTDTIMP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTVEND,PLUSTDTIMP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTCONST,PLUSTCONST,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTCNTMP,PLUSTCONST,NOACCESS,READSAVE,FULLACCESS
ODN1,GRPASSIGN,SCHEDULER,NOACCESS,READONLY,FULLACCESS
ODN1,SCHEDULER,SCHEDULER,NOACCESS,READONLY,FULLACCESS
ODN1,RLASSIGN,SCHEDULER,NOACCESS,READONLY,FULLACCESS
ODN1,RLCAPACITY,SCHEDULER,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSDSPLAN,PLANS,NOACCESS,READONLY,FULLACCESS
ODN1,LICTRACK,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,ACTIONSCFG,-,NOACCESS,FULLACCESS,FULLACCESS
ODN1,CHANGEPSWD,-,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,ECOMMADAPT,-,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,FACONFIG,-,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,FORGOTPSWD,-,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,INBXCONFIG,-,NOACCESS,FULLACCESS,FULLACCESS
ODN1,KPIGCONFIG,-,NOACCESS,FULLACCESS,FULLACCESS
ODN1,KPILCONFIG,-,NOACCESS,FULLACCESS,FULLACCESS
ODN1,RSCONFIG,-,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,SCCONFIG,-,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,SELFREG,-,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,STARTCNTR,-,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,SCHSUPER,WO,NOACCESS,READONLY,FULLACCESS
ODN1,TECHLITE,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,TECHPHONE,-,NOACCESS,FULLACCESS,FULLACCESS
ODN1,TECHTABLET,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,REPLISTCFG,-,NOACCESS,FULLACCESS,FULLACCESS
ODN1,JSONRES,INT,NOACCESS,READONLY,FULLACCESS
ODN1,SCHEDACM,SCHEDULER,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPASSET,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSPLOC,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSPCI,CI,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPITEM,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSPSRVIT,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSPTOOL,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSPJP,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSPCOMP,PURCHASE,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPCOMPM,PURCHASE,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPSOLUT,SD,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSPSR,SD,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSPSECGR,SECURITY,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPCLAS,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPBBRD,SETUP,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSPORG,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPPER,SETUP,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSPVISR,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSPDMADM,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPESC,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPACTVT,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSPWO,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSPPBILL,PLUSPSP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPAGREE,PLUSPSP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPBILL,PLUSPSP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPCUSOB,SECURITY,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPCUST,PLUSPSP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPPBOOK,INVENTOR,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPRESP,SLA,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPSO,PLUSPSP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPSLABR,SLA,NOACCESS,READONLY,FULLACCESS
ODN1,AWADMIN,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,BIMPROJECT,-,NOACCESS,READONLY,FULLACCESS
ODN1,BIMMODELS,-,NOACCESS,READONLY,FULLACCESS
ODN1,PRODUCT,-,NOACCESS,READONLY,FULLACCESS
ODN1,DESIGNSPEC,-,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSDCONTP,CONTRACT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSDCULIB,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSDCUEST,WO,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSDORG,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSDASSET,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSDRECPT,PURCHASE,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSDACTVT,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSDWOTRK,WO,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSDJOBPL,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGORG,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSGPRS,SETUP,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGQUAL,SETUP,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGASS,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGLPROF,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGLOC,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGIMP,PLUSGCHG,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGMOC,PLUSGCHG,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGMCR,PLUSGCHG,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGITEM,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGBYP,PLUSGOP,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGLOGBK,PLUSGOP,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGPOL,PLUSGOP,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGPROC,PLUSGOP,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGOPACT,PLUSGOP,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGLOG,PLUSGOP,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGOPTSK,PLUSGOP,NOACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSGRLOG,PLUSGOP,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGAL,PLANS,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSGBEN,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGCFW,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGHAZ,PLANS,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSGISO,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGJP,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGTGLCK,PLANS,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSGPCT,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGPTW,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGPREC,PLANS,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSGRFW,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGREG,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGRSK,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGCON,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGROU,PLANS,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSGSTAG,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGSTA,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGPM,PM,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGPO,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGPR,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGAUDIT,PLUSGSD,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGCERT,PLUSGSD,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGDEF,PLUSGSD,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGINC,PLUSGSD,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGINV,PLUSGSD,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGSR,PLUSGSD,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGSOL,PLUSGSD,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSGTKTMP,PLUSGSD,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGCRINC,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSGVWINC,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSGACT,WO,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGDRL,WO,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGQRP,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSGWO,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,SCHOVAVAIL,SCHEDULER,NOACCESS,READONLY,FULLACCESS
ODN1,SCHEDMAX,SCHEDULER,NOACCESS,READONLY,FULLACCESS
ODN1,APPTBKMGR,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,TWCCFGMGR,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,APPTBOOK,SCHEDULER,NOACCESS,READONLY,FULLACCESS
ODN1,WEATHERADMIN,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,TZRULE,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,JSONMAP,INT,NOACCESS,READONLY,FULLACCESS
ODN1,NOTIF,INT,NOACCESS,READONLY,FULLACCESS
ODN1,INSPECTORSUP,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,INSPECTOR,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,TOKENLIC,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,DATASETDESIGNER,ANALYTICS,NOACCESS,READONLY,FULLACCESS
ODN1,BUSINESSANALYST,ANALYTICS,NOACCESS,NOACCESS,READONLY
ODN1,SELFSERVICE,SSDR,READONLY,READONLY,READONLY
ODN1,SUPERVISOR,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,TECHNICIAN,WO,NOACCESS,READONLY,READONLY
ODN1,ADMINISTRATOR,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,MMIUI,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,MANAGEASSETS,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,WCDESIGNER,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,INVENTORY,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,BUDGET,FINANCIAL,NOACCESS,READONLY,FULLACCESS
ODN1,TENANTREG,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,RESLEVEL,PLANS,NOACCESS,READONLY,FULLACCESS
ODN1,DBINFO,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,SCHEDDM,SCHEDULER,NOACCESS,NOACCESS,FULLACCESS
ODN1,MAP,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,SCHTTMGR,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSACM,AVIATION,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSANEWAS,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSATR,AVIATION,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAASSET,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAMASPM,PM,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSAORG,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSAPM,PM,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAWO,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSABITMA,AVIATION,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSACAPAB,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSACMDVL,AVIATION,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSACMSER,AVIATION,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSACOMP,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAEVMNG,AVIATION,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAINV,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAINVIS,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAITEM,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAJP,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAMNTFO,PM,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAMNTPL,PM,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSANAREC,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAPO,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAPR,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSARCPTS,PURCHASE,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSARFQ,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSASCGRP,SECURITY,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSACMATC,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSACMATT,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSACMFLE,AVIATION,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAFLEUL,AVIATION,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAPMGRP,PM,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSABDIQ,AVIATION,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSALOGBK,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSACMPMS,PURCHASE,NOACCESS,READONLY,FULLACCESS
ODN1,FetchAll:,466,rows,fetched.,
ODN1,>,,,,
ODN2,COGNOSHOME,ANALYTICS,NOACCESS,READONLY,FULLACCESS
ODN2,KPIVIEWER,ANALYTICS,NOACCESS,FULLACCESS,FULLACCESS
ODN2,RPTOUTPUT,ANALYTICS,READONLY,FULLACCESS,FULLACCESS
ODN2,ASSET,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN2,COND,ASSET,NOACCESS,READONLY,FULLACCESS
ODN2,DPLDASSET,ASSET,NOACCESS,NOACCESS,NOACCESS
ODN2,FAILURE,ASSET,NOACCESS,READONLY,FULLACCESS
ODN2,FEATURE,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN2,LOCATION,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN2,METER,ASSET,NOACCESS,READONLY,FULLACCESS
ODN2,METERGRP,ASSET,NOACCESS,READONLY,FULLACCESS
ODN2,NDASSET,ASSET,NOACCESS,NOACCESS,NOACCESS
ODN2,NPASSET,ASSET,NOACCESS,NOACCESS,NOACCESS
ODN2,PLUSCTMPLT,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN2,RELATION,ASSET,NOACCESS,READONLY,FULLACCESS
ODN2,SFWLICVIEW,ASSET,NOACCESS,NOACCESS,NOACCESS
ODN2,ACTIVITY,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN2,CHANGE,CHANGE,NOACCESS,FULLACCESS,FULLACCESS
ODN2,ACTUALCI,CI,NOACCESS,READSAVE,FULLACCESS
ODN2,CI,CI,NOACCESS,READONLY,FULLACCESS
ODN2,COLLECTION,CI,NOACCESS,READONLY,FULLACCESS
ODN2,CONTLABOR,CONTRACT,NOACCESS,READSAVE,FULLACCESS
ODN2,CONTLEASE,CONTRACT,NOACCESS,READSAVE,FULLACCESS
ODN2,CONTMASTER,CONTRACT,NOACCESS,READSAVE,FULLACCESS
ODN2,CONTPURCH,CONTRACT,NOACCESS,READSAVE,FULLACCESS
ODN2,CONTSFW,CONTRACT,NOACCESS,NOACCESS,NOACCESS
ODN2,CONTWARRTY,CONTRACT,NOACCESS,READSAVE,FULLACCESS
ODN2,CHRTACCT,FINANCIAL,NOACCESS,READONLY,FULLACCESS
ODN2,CURRENCY,FINANCIAL,NOACCESS,READONLY,FULLACCESS
ODN2,EXCHANGE,FINANCIAL,NOACCESS,READONLY,FULLACCESS
ODN2,FINCNTRL,FINANCIAL,NOACCESS,READONLY,FULLACCESS
ODN2,CREATEINT,INT,NOACCESS,READONLY,FULLACCESS
ODN2,ENDPOINT,INT,NOACCESS,READONLY,FULLACCESS
ODN2,EXTSYSTEM,INT,NOACCESS,READONLY,FULLACCESS
ODN2,IM,INT,NOACCESS,READONLY,FULLACCESS
ODN2,INTERROR,INT,NOACCESS,READONLY,FULLACCESS
ODN2,INTMSGTRK,INT,NOACCESS,READONLY,FULLACCESS
ODN2,INTOBJECT,INT,NOACCESS,READONLY,FULLACCESS
ODN2,INTSRV,INT,NOACCESS,READONLY,FULLACCESS
ODN2,INVOKE,INT,NOACCESS,READONLY,FULLACCESS
ODN2,LAUNCH,INT,NOACCESS,READONLY,FULLACCESS
ODN2,LMO,INT,NOACCESS,READONLY,FULLACCESS
ODN2,MANAGEINT,INT,NOACCESS,READONLY,FULLACCESS
ODN2,OSLCPROV,INT,NOACCESS,READONLY,FULLACCESS
ODN2,OSLCRES,INT,NOACCESS,READONLY,FULLACCESS
ODN2,PUBLISH,INT,NOACCESS,READONLY,FULLACCESS
ODN2,WSREGISTRY,INT,NOACCESS,READONLY,FULLACCESS
ODN2,CONDCODE,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN2,INVENTOR,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN2,INVISSUE,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN2,INVUSAGE,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN2,ITEM,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN2,SHIPREC,INVENTOR,NOACCESS,READONLY,FULLACCESS
ODN2,SRVITEM,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN2,STOREROOM,INVENTOR,NOACCESS,READONLY,FULLACCESS
ODN2,TOOL,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN2,TOOLINV,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN2,HAZARDS,PLANS,NOACCESS,READONLY,FULLACCESS
ODN2,JOBPLAN,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN2,PRECAUTN,PLANS,NOACCESS,READONLY,FULLACCESS
ODN2,ROUTES,PLANS,NOACCESS,READONLY,FULLACCESS
ODN2,SAFEPLAN,PLANS,NOACCESS,READONLY,FULLACCESS
ODN2,TAGLOCKS,PLANS,NOACCESS,READONLY,FULLACCESS
ODN2,MASTERPM,PM,NOACCESS,READONLY,FULLACCESS
ODN2,PM,PM,NOACCESS,READSAVE,FULLACCESS
