ENVIRONMENT,USERID,LICENSENUM,ISSELFSERVICEUSER,ISUNLICUSER,ISLATEST
BASE,FELIPEMENEZES,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,MAXADOOG,-,0,1,0
BASE,MATHEUSSANTIAGO,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,FELIPEBERTOLI,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,JOANAFREZE,-,0,1,1
BASE,GABRIELGUIMARAES,-,0,1,0
BASE,HERALDOPOL,-,0,1,0
BASE,SIDNEISCHOTT,-,0,1,1
BASE,TESTEIGOR,-,0,1,0
BASE,DIEGOAGUIAR,-,0,1,0
BASE,ROBSONCASTRO,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,FREDERICOCARDOSO,-,0,1,0
BASE,LEONARDOCOUTINH,-,0,1,1
BASE,MAXADOOG,-,0,1,0
BASE,THIAGOTINOCO,-,0,1,0
BASE,ALEXANDRESOUSA,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,CLAUDIOMARTINS,-,0,1,0
BASE,JOSEARAUJO,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,ALVIMARFERREIRA,-,0,1,1
BASE,WALDENIRFIGUEIRA,-,0,1,0
BASE,VINICIUSSOUZA,-,0,1,1
BASE,JOATAOTABOSA,-,0,1,1
BASE,CRISTIANEGUERRA,-,0,1,1
BASE,LEONARDOAGUIAR,-,0,1,0
BASE,ALEILTONMEIRELES,-,0,1,0
BASE,FERNANDOOSILVA,-,0,1,1
BASE,MARCIOMAGALHAES,-,0,1,0
BASE,ALESSANDROPASINI,-,0,1,0
BASE,EDWINVILLAGARAY,-,0,1,1
BASE,VINICIUSCORREA,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,ERALDOANDRADE,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,BRUNODASILVA,-,0,1,0
BASE,ANDERSONPAZ,-,0,1,0
BASE,MARCOSTAVARES,-,0,1,0
BASE,CAIOQUITETE,-,0,1,1
BASE,JOSERANGEL,-,0,1,0
BASE,HIAGOSOUZA,-,0,1,0
BASE,SONIA_TESTE,-,0,1,0
BASE,HEITORGIOPPO,-,0,1,0
BASE,PATRICIADAGUA,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,MAXREG,-,1,0,0
BASE,MAXREG,-,1,0,0
BASE,SORAYARANGEL,-,0,1,1
BASE,ITEAM,-,0,1,0
BASE,VIVIANSNEVES,-,0,1,0
BASE,BRUNOSANTANA,-,0,1,0
BASE,CLAUDIOFARIAS,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,CECILIASARMENTO,-,0,1,0
BASE,DANIELMENDONCA,-,0,1,1
BASE,ITEAM,-,0,1,0
BASE,VICTORPORFIRIO,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,TARSIANESANTOS,-,0,1,0
BASE,ELAINESILVA,-,0,1,0
BASE,GILBERTOARQUETE,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,ITEAM,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,MICHELABIFADEL,-,0,1,1
BASE,DAVIDJUNGES,-,0,1,0
BASE,FABBIOLEITE,-,0,1,1
BASE,ISOARES,-,0,1,0
BASE,ALESSANDROPASINI,-,0,1,0
BASE,GABRIELALINO,-,0,1,1
BASE,MAXADOOG,-,0,1,0
BASE,FERNANDAALMEIDA,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,ITALOCUNHA,-,0,1,0
BASE,USERTESTE,-,0,1,0
BASE,ALEXANDREFALCAO,-,0,1,1
BASE,MAXADOOG,-,0,1,0
BASE,ISABELABARRETO,-,0,1,0
BASE,JOSETIAGO,-,0,1,0
BASE,ROMULOSTEINBACH,-,0,1,0
BASE,ERICKASILVA,-,0,1,0
BASE,FLAVIARIBEIRO,-,0,1,0
BASE,EMERSONGONCALVES,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,ABPOL,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,WILLIANCOUTINHO,-,0,1,1
BASE,PEDROCRUZ,-,0,1,1
BASE,THIAGOKOBI,-,0,1,0
BASE,GYOVANASILVA,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,MAXADOOG,-,0,1,0
BASE,JOANAFREZE,-,0,1,0
BASE,GABRIELALINO,-,0,1,0
BASE,RAFAELABARRETO,-,0,1,0
BASE,LARAALVES,-,0,1,0
BASE,SAMUELLIMA,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,ANDRERAFAEL,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,MAXREG,-,1,0,0
BASE,ITEAM,-,0,1,0
BASE,NATANPEIXOTO,-,0,1,0
BASE,THIAGOTINOCO,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,PATRICIALOBATO,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,MAXADOOG,-,0,1,0
BASE,ABPOL,-,0,1,1
BASE,HIAGOSOUZA,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,ITEAM,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,LIVIAROSW,-,0,1,0
BASE,JOSEILSONAUGUSTO,-,0,1,0
BASE,CAMILLAVALLADARES,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,MAXREG,-,1,0,0
BASE,GUSTAVOPATRICIO,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,WAGNERAZEVEDO,-,0,1,0
BASE,MARCOSSALES,-,0,1,0
BASE,FABRICIOAPOLINARIO,-,0,1,0
BASE,ANACAROLINA,-,0,1,1
BASE,MARCELOSENA,-,0,1,1
BASE,CLEVERSONALMEIDA,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,MAXADOOG,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,ANDRESILVA,-,0,1,0
BASE,CARLOSMARIANO,-,0,1,1
BASE,ITEAM2,-,0,1,1
BASE,MAXADOOG,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,EDSONNASCIMENTO,-,0,1,0
BASE,FELIPELEAL,-,0,1,1
BASE,RUYSANTOS,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,MARIANAROCHA,-,0,1,0
BASE,ROMULONEVES,-,0,1,1
BASE,JOSETIAGO,-,0,1,0
BASE,WENDELCARVALHO,-,0,1,0
BASE,TIMOTEOSILVA,-,0,1,0
BASE,WILLIAMCUNHA,-,0,1,0
BASE,JONATASPEDROSA,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,MARCOSMAUMESSO,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,REBECAALBERNI,-,0,1,0
BASE,VANESSASANTOS,-,0,1,0
BASE,IANESILVA,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,LAIONSOUZA,-,0,1,0
BASE,JULIANOOLIVEIRA,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,CAUEVIEIRA,-,0,1,0
BASE,ANDERSONECKHARDT,-,0,1,0
BASE,ARABELAALVES,-,0,1,0
BASE,ISADORALIMA,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,MAXADOOG,-,0,1,0
BASE,CARLOSJUNIOR,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,ALEXANDREBONAVITA,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,RONYPESSANHA,-,0,1,1
BASE,VICTORPORFIRIO,-,0,1,1
BASE,DANILOPAULA,-,0,1,0
BASE,YASMINRAMOS,-,0,1,1
BASE,WANDERLANSANTO,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,FELIPEBERTOLI,-,0,1,0
BASE,WILTONOLIVEIRA,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,ITEAM,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,LARAALVES,-,0,1,0
BASE,KLEITONXAVIER,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,MICAELFLORES,-,0,1,1
BASE,MAXADOOG,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,YASMINBARBOSA,-,0,1,0
BASE,AMABILAMAGDALON,-,0,1,0
BASE,GUILHERMEPSANTOS,-,0,1,0
BASE,MARCONOGUEIRA,-,0,1,0
BASE,LUCINEIMOREIRA,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,IURYSPORTES,-,0,1,1
BASE,ALEXANDREMELLO,-,0,1,1
BASE,KARINERANGEL,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,BRUNODASILVA,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,ITEAM,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,JOAOPINHO,-,0,1,0
BASE,KETTYMOURA,-,0,1,0
BASE,MONALISACOSENTINO,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,ISABELLABARBOSA,-,0,1,1
BASE,ITEAM,-,0,1,0
BASE,LUISACALDERON,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,MAXADOOG,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,WILSIANEMORTE,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,MAXREG,-,1,0,0
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,GYOVANASILVA,-,0,1,1
BASE,BRUNOMOALLEM,-,0,1,1
BASE,MAICONROCHA,-,0,1,0
BASE,OTAVIOSOUZA,-,0,1,1
BASE,VANESSASOLIVEIRA,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,ESDRASSELLOS,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,LARAKLEM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,GABRIELHSIQUEIRA,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,CAIOLEANDRO,-,0,1,0
BASE,NATHALIAMACHADO,-,0,1,1
BASE,ALINEGOMES,-,0,1,0
BASE,L.OLIVEIRA,-,0,1,0
BASE,RAFAELLESILVA,-,0,1,0
BASE,JEFFERSONMORAIS,-,0,1,1
BASE,VITORBRAGA,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,VITORRIBEIRO,-,0,1,1
BASE,LUCASHESPANHOL,-,0,1,0
BASE,RUTHSILVA,-,0,1,1
BASE,PAMELAFONTES,-,0,1,1
BASE,EVELINENUNES,-,0,1,1
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,MARCIOMAGALHAES,-,0,1,0
BASE,DARIUSZWROBLEWSKI,-,0,1,0
BASE,DIOGOOLIVEIRA,-,0,1,0
BASE,G.CARVALHO,-,0,1,0
BASE,GERARDOALDANA,-,0,1,0
BASE,GUSTAVONOBRE,-,0,1,0
BASE,JEANSOARES,-,0,1,0
BASE,KLEITONXAVIER,-,0,1,0
BASE,LEANDROBARCELOS,-,0,1,0
BASE,MICHAELTEIXEIRA,-,0,1,0
BASE,RODRIGOABREU,-,0,1,0
BASE,TIMOTHYMAYHUGH,-,0,1,0
BASE,DANIELADOURADO,-,0,1,0
BASE,FARLEYROBERTO,-,0,1,0
BASE,MANOELCOSME,-,0,1,0
BASE,THIAGORIBEIRO,-,0,1,0
BASE,LEOSANDOVAL,-,0,1,1
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,ANDERSONECKHARDT,-,0,1,1
BASE,MOBILE_ODN3,-,0,1,1
BASE,FREDERICOCARDOSO,-,0,1,1
BASE,WENDELLSILVA,-,0,1,1
BASE,ISOARES,-,0,1,1
BASE,LARAALVES,-,0,1,0
BASE,BRUNODASILVA,-,0,1,0
BASE,JOSERANGEL,-,0,1,0
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,RENATOLIMA,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,FELIPEBERTOLI,-,0,1,1
BASE,ANDRESSASILVA,-,0,1,1
BASE,MARCELODEOLIVEIRA,-,0,1,1
BASE,ITEAM,-,0,1,0
BASE,MAXADOOG,-,0,1,0
BASE,CLAUDIOFARIAS,-,0,1,1
BASE,RACHELLEAL,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,PATRICKSOUSA,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,MAXREG,-,1,0,0
BASE,ITEAM,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,FABIANOLIMA,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,MATHEUSPONTE,-,0,1,1
BASE,W.JUNIOR,-,0,1,1
BASE,ITEAM,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,KETTYMOURA,-,0,1,1
BASE,OLIVIAJULIANELLI,-,0,1,1
BASE,LUCASBASTOS,-,0,1,1
BASE,HEITORGIOPPO,-,0,1,1
BASE,NICHOLASALMEIDA,-,0,1,1
BASE,KEVENBARBOSA,-,0,1,1
BASE,HIAGOSOUZA,-,0,1,1
BASE,ITEAM,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,AMABILAMAGDALON,-,0,1,1
BASE,WALLACECONCEICAO,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,LEONARDOMOREIRA,-,0,1,1
BASE,RODRIGOSOUZA,-,0,1,1
BASE,ITEAM,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,KARINERANGEL,-,0,1,1
BASE,NILDACUNHA,-,0,1,1
BASE,ITEAM,-,0,1,0
BASE,MAXREG,-,1,0,0
BASE,MIGUELMALAFAIA,-,0,1,1
BASE,ALVAROCAMPOS,-,0,1,1
BASE,ERICKASILVA,-,0,1,1
BASE,RAFAELCALDERON,-,0,1,1
BASE,JOSEDANTAS,-,0,1,1
BASE,FARLEYROBERTO,-,0,1,1
BASE,SAMUELSOUZA,-,0,1,1
BASE,EMANOELBRAGA,-,0,1,1
BASE,WALDERYSANTOS,-,0,1,1
BASE,LEONARDOGAVA,-,0,1,1
BASE,EDCARLOSCONCEIC,-,0,1,1
BASE,MARCELOLOPES,-,0,1,1
BASE,SEBASTIAOSILVA,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,CARLOSJUNIOR,-,0,1,1
BASE,ROMULOSTEINBACH,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,ITEAM,-,0,1,1
BASE,LUCASIGNACIO,-,0,1,1
BASE,DIOGOCARVALHO,-,0,1,1
BASE,MAXREG,-,1,0,0
BASE,CAUEVIEIRA,-,0,1,1
BASE,VANESSASOLIVEIRA,-,0,1,1
BASE,EDUARDOBOSCO,-,0,1,1
BASE,DARIUSZWROBLEWSKI,-,0,1,1
BASE,ANDRESILVA,-,0,1,1
BASE,KLEITONXAVIER,-,0,1,1
BASE,TIMOTHYMAYHUGH,-,0,1,1
BASE,RODRIGOABREU,-,0,1,1
BASE,DIOGOOLIVEIRA,-,0,1,1
BASE,GUSTAVONOBRE,-,0,1,1
BASE,JEANSOARES,-,0,1,1
BASE,LEANDROBARCELOS,-,0,1,1
BASE,GERARDOALDANA,-,0,1,1
BASE,G.CARVALHO,-,0,1,1
BASE,GLIBMYKH,-,0,1,1
BASE,ANISULLECORDEIR,-,0,1,1
BASE,FetchAll:,2788,rows,fetched.,
BASE,>,,,,
HTQ,GABRIELALINO,O&G_AUTHORIZED,0,0,0
HTQ,MAXREG,-,1,0,0
HTQ,MAXMORAES,O&G_LIMITED,0,0,0
HTQ,MARCIOPACHECO,O&G_LIMITED,0,0,0
HTQ,WESLEYALVES,O&G_LIMITED,0,0,0
HTQ,ISMAELHERINGER,O&G_LIMITED,0,0,0
HTQ,RENATOVILLELA,O&G_LIMITED,0,0,0
HTQ,RENANSANTO,O&G_LIMITED,0,0,0
HTQ,ADEMIRJUNIOR,O&G_AUTHORIZED,0,0,0
HTQ,UBIRATANOLIVEIRA,O&G_LIMITED,0,0,0
HTQ,JACKRIDDER,O&G_LIMITED,0,0,0
HTQ,RONALDLACERDA,O&G_AUTHORIZED,0,0,0
HTQ,JEFFERSONSOUZA,O&G_LIMITED,0,0,0
HTQ,RAFAELFONTANA,O&G_LIMITED,0,0,0
HTQ,ERNANECARVALHAL,O&G_LIMITED,0,0,0
HTQ,ALANBARROSO,O&G_LIMITED,0,0,0
HTQ,CHARLESPEREIRA,O&G_LIMITED,0,0,0
HTQ,JEFFERSONMORAIS,O&G_LIMITED,0,0,0
HTQ,JAMESREGAN,O&G_LIMITED,0,0,0
HTQ,FREDERICOCARDOSO,O&G_LIMITED,0,0,0
HTQ,VICTOROLIVEIRA,O&G_LIMITED,0,0,0
HTQ,ALEXANDREZEFERINO,O&G_LIMITED,0,0,0
HTQ,WALDEIRSILVA,O&G_LIMITED,0,0,0
HTQ,MAICONFAGGIAN,O&G_LIMITED,0,0,0
HTQ,PEDROFRANCO,O&G_AUTHORIZED,0,0,0
HTQ,MARLONROBIM,O&G_LIMITED,0,0,0
HTQ,CARLOSMARIANO,O&G_LIMITED,0,0,0
HTQ,CRISTIANOXAVIER,O&G_AUTHORIZED,0,0,0
HTQ,CAIOBARBOSA,O&G_AUTHORIZED,0,0,0
HTQ,STEVEWENTWORTH,O&G_LIMITED,0,0,0
HTQ,VITORMONTEIRO,O&G_LIMITED,0,0,0
HTQ,MARIUSZDRABIUK,O&G_LIMITED,0,0,0
HTQ,LISTESIVICA,O&G_LIMITED,0,0,0
HTQ,CARLAMORAES,O&G_LIMITED,0,0,0
HTQ,UANDERSONNOGUEIRA,O&G_LIMITED,0,0,0
HTQ,FELIPEBASDONI,O&G_LIMITED,0,0,0
HTQ,RODIONSERDYUKOV,O&G_LIMITED,0,0,0
HTQ,CLAUDIOFARIAS,O&G_AUTHORIZED,0,0,0
HTQ,CARLOSMARTINS,O&G_LIMITED,0,0,0
HTQ,ANTONIOFILHO,O&G_LIMITED,0,0,0
HTQ,RENATAANDRADE,O&G_AUTHORIZED,0,0,0
HTQ,HELENOFILHO,O&G_AUTHORIZED,0,0,0
HTQ,LENIELJUNIOR,O&G_AUTHORIZED,0,0,0
HTQ,YURIMARTTOS,O&G_LIMITED,0,0,0
HTQ,PATRICKLEAL,O&G_LIMITED,0,0,0
HTQ,TPAUKSTYS,O&G_LIMITED,0,0,0
HTQ,FABBIOLEITE,O&G_AUTHORIZED,0,0,0
HTQ,MARCIOMOLINARI,O&G_LIMITED,0,0,0
HTQ,WLADMIRSILVA,O&G_LIMITED,0,0,0
HTQ,RODRIGOACARDOSO,O&G_LIMITED,0,0,0
HTQ,DIEGOESMITE,O&G_AUTHORIZED,0,0,0
HTQ,AUGUSTOBRITO,O&G_LIMITED,0,0,0
HTQ,LAIONSOUZA,O&G_AUTHORIZED,0,0,0
HTQ,URSULADIAS,O&G_AUTHORIZED,0,0,0
HTQ,AURELIOMARTINS,O&G_LIMITED,0,0,0
HTQ,WALACESILVA,O&G_AUTHORIZED,0,0,0
HTQ,BRUNOMARINS,O&G_LIMITED,0,0,0
HTQ,RENATAMANFREDINI,O&G_LIMITED,0,0,0
HTQ,NICOLESILVEIRA,O&G_AUTHORIZED,0,0,0
HTQ,ANDRESILVA,O&G_LIMITED,0,0,0
HTQ,CRISTIANQUINTANILHA,O&G_LIMITED,0,0,0
HTQ,MIGUELBRAZUNA,O&G_LIMITED,0,0,0
HTQ,RAFAELMAIA,O&G_LIMITED,0,0,0
HTQ,ALEXANDRERIBEIRO,O&G_AUTHORIZED,0,0,0
HTQ,LUCIANORIBEIRO,O&G_AUTHORIZED,0,0,0
HTQ,JUCOELHO,-,0,1,0
HTQ,EDUARDOGADELHA,O&G_LIMITED,0,0,0
HTQ,WELLINGTONEMIDIO,O&G_LIMITED,0,0,0
HTQ,RAFAELPASCOAL,O&G_LIMITED,0,0,0
HTQ,ADROALDOJUNIOR,O&G_LIMITED,0,0,0
HTQ,PEDROVINICIUS,O&G_LIMITED,0,0,0
HTQ,EDWINVILLAGARAY,O&G_LIMITED,0,0,0
HTQ,ROGERIOGOMES,O&G_AUTHORIZED,0,0,0
HTQ,RENANAVNER,-,0,1,0
HTQ,ANABARCELOS,O&G_LIMITED,0,0,0
HTQ,ESTACIOBORGES,O&G_AUTHORIZED,0,0,0
HTQ,WALDENIRFIGUEIRA,O&G_AUTHORIZED,0,0,0
HTQ,ERNANDESPEREIR,O&G_LIMITED,0,0,0
HTQ,HUGOSILVA,O&G_LIMITED,0,0,0
HTQ,FELIPEPINTO,O&G_LIMITED,0,0,0
HTQ,DIEGOESTEFANI,O&G_AUTHORIZED,0,0,0
HTQ,JOAILTONBUENO,O&G_LIMITED,0,0,0
HTQ,FERNANDOLOPES,O&G_LIMITED,0,0,0
HTQ,TIAGOALMENDRO,O&G_LIMITED,0,0,0
HTQ,JOAOHORA,O&G_LIMITED,0,0,0
HTQ,CIDCOSTA,O&G_AUTHORIZED,0,0,0
HTQ,LUIZBRITTO,O&G_LIMITED,0,0,0
HTQ,LUCIANOCAMARA,O&G_AUTHORIZED,0,0,0
HTQ,DARLANDOREA,O&G_LIMITED,0,0,0
HTQ,PARTHUR,O&G_LIMITED,0,0,0
HTQ,OLIVIAJULIANELLI,O&G_LIMITED,0,0,0
HTQ,THOMASRAINEY,O&G_LIMITED,0,0,0
HTQ,LEOSANDOVAL,O&G_LIMITED,0,0,0
HTQ,NATALIALOPES,O&G_AUTHORIZED,0,0,0
HTQ,RENATOCARDOSO,O&G_LIMITED,0,0,0
HTQ,GABRIELROCHA,O&G_LIMITED,0,0,0
HTQ,FRANCISRIBEIRO,O&G_AUTHORIZED,0,0,0
HTQ,DAVIDGONZALEZ,O&G_AUTHORIZED,0,0,0
HTQ,FERNANDOHOLANDA,O&G_LIMITED,0,0,0
HTQ,JAYAKUMARNAIR,O&G_LIMITED,0,0,0
HTQ,SAVIOROBERTO,O&G_AUTHORIZED,0,0,0
HTQ,ARLANFERREIRA,O&G_LIMITED,0,0,0
HTQ,LEONARDOBARBOZA,O&G_LIMITED,0,0,0
HTQ,ROBERTATOSTES,O&G_LIMITED,0,0,0
HTQ,AMANDASOLIVEIRA,O&G_LIMITED,0,0,0
HTQ,DIEGOOTAVIO,O&G_LIMITED,0,0,0
HTQ,LEONARDOMOREIRA,O&G_AUTHORIZED,0,0,0
HTQ,NEIDSONSOUZA,O&G_AUTHORIZED,0,0,0
HTQ,PATRICIASOUSA,O&G_AUTHORIZED,0,0,0
HTQ,HENRIQUEPEREIRA,O&G_AUTHORIZED,0,0,0
HTQ,MARCELLOQUEIROZ,O&G_AUTHORIZED,0,0,0
HTQ,KLEBERAMARAL,O&G_LIMITED,0,0,0
HTQ,IGORFARDIN,O&G_LIMITED,0,0,0
HTQ,PHILIPEOLIVEIRA,O&G_LIMITED,0,0,0
HTQ,SAMUELSILVA,O&G_LIMITED,0,0,0
HTQ,MAYCONCOSENDEY,O&G_LIMITED,0,0,0
HTQ,FERNANDAALMEIDA,O&G_LIMITED,0,0,0
HTQ,FABRIZIOSOBRINHO,O&G_LIMITED,0,0,0
HTQ,EDUARDOSILVA,O&G_AUTHORIZED,0,0,0
HTQ,VITORMONTEIRO,O&G_LIMITED,0,0,0
HTQ,LEONARDOFRANCISCO,O&G_LIMITED,0,0,0
HTQ,JEFFERSONMORAIS,O&G_LIMITED,0,0,0
HTQ,LUCIANOJUNIOR,O&G_AUTHORIZED,0,0,0
HTQ,ROGERIOGOMES,O&G_AUTHORIZED,0,0,0
HTQ,VICTORCOSTA,O&G_LIMITED,0,0,0
HTQ,NATALIALOPES,O&G_LIMITED,0,0,0
HTQ,ANTONIO SERGIO GON�ALVES FILHO,O&G_LIMITED,0,0,0
HTQ,CHRISTIANALCANTARA,O&G_LIMITED,0,0,0
HTQ,RENATOVILLELA,O&G_LIMITED,0,0,0
HTQ,BRUNOCOSTA,O&G_LIMITED,0,0,0
HTQ,ALEXANDRERIBEIRO,O&G_AUTHORIZED,0,0,0
HTQ,PIETERWALT,O&G_LIMITED,0,0,0
HTQ,LEANDROSANTOS,-,0,1,0
HTQ,HUDSONSILVEIRA,-,0,1,0
HTQ,HUGOSILVA,-,0,1,0
HTQ,ANDERSONARAUJO,-,0,1,0
HTQ,RENANCARVALHO,-,0,1,0
HTQ,GABRIELALINO,-,0,1,0
HTQ,WESLEYGUEDES,-,0,1,0
HTQ,LEONARDOVARGAS,-,0,1,0
HTQ,DANIELFERNANDES,-,0,1,0
HTQ,FELIPEPINTO,-,0,1,0
HTQ,HELPDESK,-,0,1,0
HTQ,FABIOFIGUEIRA,-,0,1,0
HTQ,BRUNOSANTOS,-,0,1,0
HTQ,ANDERSONSCHWENCK,-,0,1,0
HTQ,ALEXSANDROHENRIQUE,-,0,1,0
HTQ,MAXMORAES,-,0,1,0
HTQ,NACIBHADDAD,-,0,1,0
HTQ,AARONGUERRIERI,-,0,1,0
HTQ,JOAILTONBUENO,-,0,1,0
HTQ,HUGOPEIXOTO,-,0,1,0
HTQ,ALESSANDROBRAGATTI,-,0,1,0
HTQ,MARCIOPACHECO,-,0,1,0
HTQ,LUCASSOUZA,-,0,1,0
HTQ,RODRIGOSANTOS,-,0,1,0
HTQ,CASSIOPOLI,-,0,1,0
HTQ,FERNANDOLOPES,-,0,1,0
HTQ,GABRIELALINO,O&G_LIMITED,0,0,0
HTQ,JANMACHOWSKI,O&G_AUTHORIZED,0,0,0
HTQ,ANTONIOFILHO,O&G_LIMITED,0,0,0
HTQ,VINICIUSMACHADO,O&G_LIMITED,0,0,0
HTQ,FLAVIOLEMOS,O&G_LIMITED,0,0,0
HTQ,MUHAMMADSAIFUDIN,O&G_LIMITED,0,0,0
HTQ,IARLENKLEIN,O&G_LIMITED,0,0,0
HTQ,ROBERTATOSTES,O&G_AUTHORIZED,0,0,0
HTQ,LISTESIVICA,O&G_LIMITED,0,0,0
HTQ,MARLONTEIXEIRA,-,0,1,0
HTQ,FABRIZIOSOBRINHO,-,0,1,0
HTQ,VLAHOMOZARA,-,0,1,0
HTQ,TIAGOALMENDRO,-,0,1,0
HTQ,WESLEYALVES,-,0,1,0
HTQ,MAZENELNAWASRA,-,0,1,0
HTQ,WESSELVRIESWIJK,-,0,1,0
HTQ,LEANDRODASILVA,-,0,1,0
HTQ,LUCIANOCAMARA,-,0,1,0
HTQ,GABRIELSILVA,-,0,1,0
HTQ,ADEMIRJUNIOR,-,0,1,0
